Time,Status,ATT_DesRoll,ATT_Roll,ATT_DesPitch,ATT_Pitch,CTUN_ThO,RATE_RDes,RATE_R,RATE_PDes,RATE_P
210293349,0,0.81,0.69,-29.34,-29.35,0.38849625,-0.3397792169491525,-0.4322349372881356,0.7600366813559323,0.676977279661017
210293349,0,0.8065217391304348,0.6860869565217391,-29.33695652173913,-29.34695652173913,0.388482225,-0.338843213559322,-0.4310155898305084,0.7629953050847458,0.6774306237288136
210293349,0,0.8030434782608696,0.6821739130434782,-29.333913043478265,-29.343913043478263,0.3884682,-0.3379072101694915,-0.4297962423728814,0.7659539288135593,0.6778839677966101
210293349,0,0.7995652173913044,0.6782608695652174,-29.33086956521739,-29.3408695652174,0.388454175,-0.336971206779661,-0.4285768949152542,0.7689125525423729,0.6783373118644067
210293349,0,0.7960869565217392,0.6743478260869564,-29.32782608695652,-29.33782608695652,0.38844015,-0.3360352033898305,-0.4273575474576271,0.7718711762711865,0.6787906559322033
210293349,0,0.792608695652174,0.6704347826086956,-29.324782608695653,-29.33478260869565,0.388426125,-0.3350992,-0.4261382,0.7748298,0.679244
210293349,0,0.7891304347826087,0.6665217391304348,-29.321739130434786,-29.331739130434784,0.3884121,-0.3354684870967742,-0.4268118903225806,0.7759629032258064,0.6798555387096774
210293349,0,0.7856521739130435,0.6626086956521738,-29.31869565217391,-29.32869565217392,0.388398075,-0.3358377741935484,-0.4274855806451613,0.7770960064516129,0.6804670774193547
210293349,0,0.7821739130434783,0.658695652173913,-29.315652173913044,-29.32565217391305,0.38838405,-0.3362070612903226,-0.428159270967742,0.7782291096774193,0.6810786161290322
210325836,0,0.778695652173913,0.6547826086956521,-29.312608695652173,-29.32260869565217,0.388370025,-0.3365763483870967,-0.4288329612903226,0.7793622129032258,0.6816901548387096
210333333,0,0.7752173913043479,0.6508695652173913,-29.309565217391302,-29.319565217391304,0.388356,-0.3369456354838709,-0.4295066516129032,0.7804953161290322,0.6823016935483871
210333333,0,0.7717391304347826,0.6469565217391304,-29.306521739130435,-29.31652173913044,0.388341975,-0.3373149225806451,-0.4301803419354839,0.7816284193548387,0.6829132322580644
210373317,0,0.7682608695652174,0.6430434782608695,-29.303478260869564,-29.31347826086957,0.38832795,-0.3376842096774193,-0.4308540322580645,0.7827615225806451,0.6835247709677419
210373317,0,0.7647826086956522,0.6391304347826087,-29.300434782608697,-29.3104347826087,0.388313925,-0.3380534967741935,-0.4315277225806452,0.7838946258064516,0.6841363096774193
210393309,0,0.761304347826087,0.6352173913043477,-29.297391304347823,-29.307391304347828,0.3882999,-0.3384227838709677,-0.4322014129032258,0.785027729032258,0.6847478483870968
210393309,0,0.7578260869565218,0.6313043478260869,-29.294347826086955,-29.30434782608696,0.388285875,-0.3387920709677419,-0.4328751032258064,0.7861608322580645,0.6853593870967741
210393309,0,0.7543478260869565,0.6273913043478261,-29.291304347826088,-29.30130434782609,0.38827185,-0.3391613580645161,-0.4335487935483871,0.7872939354838709,0.6859709258064516
210393309,0,0.7508695652173913,0.6234782608695651,-29.288260869565217,-29.29826086956522,0.388257825,-0.3395306451612903,-0.4342224838709677,0.7884270387096775,0.686582464516129
210393309,0,0.7473913043478261,0.6195652173913043,-29.285217391304347,-29.295217391304348,0.3882438,-0.3398999322580645,-0.4348961741935484,0.7895601419354839,0.6871940032258065
210393309,0,0.7439130434782608,0.6156521739130435,-29.28217391304348,-29.29217391304348,0.388229775,-0.3402692193548387,-0.435569864516129,0.7906932451612904,0.6878055419354838
210393309,0,0.7404347826086957,0.6117391304347826,-29.27913043478261,-29.28913043478261,0.38821575,-0.3406385064516129,-0.4362435548387097,0.7918263483870968,0.6884170806451613
210393309,0,0.7369565217391304,0.6078260869565217,-29.276086956521738,-29.28608695652174,0.388201725,-0.341007793548387,-0.4369172451612903,0.7929594516129033,0.6890286193548387
210393309,0,0.7334782608695652,0.6039130434782608,-29.27304347826087,-29.283043478260872,0.3881877,-0.3413770806451612,-0.4375909354838709,0.7940925548387097,0.6896401580645162
210393309,0,0.73,0.6,-29.27,-29.28,0.388173675,-0.3417463677419354,-0.4382646258064516,0.7952256580645162,0.6902516967741935
210393309,0,0.7275757575757575,0.5975757575757575,-29.26727272727273,-29.27757575757576,0.38815965,-0.3421156548387096,-0.4389383161290323,0.7963587612903226,0.690863235483871
210393309,0,0.7251515151515151,0.5951515151515151,-29.264545454545456,-29.27515151515152,0.388145625,-0.3424849419354838,-0.4396120064516129,0.7974918645161291,0.6914747741935484
210393309,0,0.7227272727272727,0.5927272727272727,-29.26181818181818,-29.27272727272728,0.3881316,-0.342854229032258,-0.4402856967741935,0.7986249677419355,0.6920863129032259
210393309,0,0.7203030303030303,0.5903030303030303,-29.259090909090908,-29.27030303030303,0.388117575,-0.3432235161290322,-0.4409593870967742,0.799758070967742,0.6926978516129032
210393309,0,0.7178787878787879,0.5878787878787879,-29.25636363636364,-29.26787878787879,0.38810355,-0.3435928032258064,-0.4416330774193548,0.8008911741935484,0.6933093903225807
210393309,0,0.7154545454545455,0.5854545454545454,-29.253636363636364,-29.265454545454546,0.388089525,-0.3439620903225806,-0.4423067677419355,0.8020242774193549,0.6939209290322581
210393309,0,0.713030303030303,0.583030303030303,-29.25090909090909,-29.263030303030305,0.3880755,-0.3443313774193548,-0.4429804580645161,0.8031573806451613,0.6945324677419356
210393309,0,0.7106060606060606,0.5806060606060606,-29.248181818181816,-29.26060606060606,0.388061475,-0.344700664516129,-0.4436541483870967,0.8042904838709678,0.6951440064516129
210393309,0,0.7081818181818181,0.5781818181818181,-29.245454545454542,-29.25818181818181,0.38804745,-0.3450699516129032,-0.4443278387096774,0.8054235870967742,0.6957555451612903
210393309,0,0.7057575757575758,0.5757575757575758,-29.242727272727272,-29.255757575757578,0.388033425,-0.3454392387096774,-0.445001529032258,0.8065566903225807,0.6963670838709678
210393309,0,0.7033333333333334,0.5733333333333334,-29.24,-29.25333333333333,0.3880194,-0.3458085258064516,-0.4456752193548387,0.8076897935483871,0.6969786225806452
210393309,0,0.7009090909090909,0.5709090909090909,-29.237272727272728,-29.25090909090909,0.3880133942307692,-0.3461778129032258,-0.4463489096774193,0.8088228967741935,0.6975901612903226
210393309,0,0.6984848484848485,0.5684848484848485,-29.23454545454545,-29.24848484848485,0.3880073884615385,-0.3465471,-0.4470226,0.809956,0.6982017
210393309,0,0.696060606060606,0.566060606060606,-29.23181818181818,-29.24606060606061,0.3880013826923077,-0.3454652479166666,-0.4463943729166666,0.8131023229166667,0.7011908541666667
210393309,0,0.6936363636363636,0.5636363636363636,-29.22909090909091,-29.24363636363636,0.3879953769230769,-0.3443833958333333,-0.4457661458333333,0.8162486458333333,0.7041800083333334
210393309,0,0.6912121212121212,0.5612121212121212,-29.22636363636364,-29.24121212121212,0.3879893711538462,-0.34330154375,-0.44513791875,0.81939496875,0.7071691625000001
210393309,0,0.6887878787878788,0.5587878787878788,-29.223636363636363,-29.23878787878788,0.3879833653846154,-0.3422196916666666,-0.4445096916666666,0.8225412916666667,0.7101583166666667
210393309,0,0.6863636363636364,0.5563636363636364,-29.22090909090909,-29.23636363636364,0.3879773596153846,-0.3411378395833333,-0.4438814645833333,0.8256876145833334,0.7131474708333334
210393309,0,0.683939393939394,0.553939393939394,-29.21818181818182,-29.233939393939394,0.3879713538461539,-0.3400559875,-0.4432532375,0.8288339375,0.7161366250000001
210393309,0,0.6815151515151515,0.5515151515151515,-29.215454545454545,-29.23151515151515,0.387965348076923,-0.3389741354166666,-0.4426250104166667,0.8319802604166666,0.7191257791666666
210393309,0,0.6790909090909091,0.5490909090909091,-29.21272727272727,-29.22909090909091,0.3879593423076923,-0.3378922833333333,-0.4419967833333333,0.8351265833333333,0.7221149333333333
210393309,0,0.6766666666666666,0.5466666666666666,-29.21,-29.226666666666667,0.3879533365384615,-0.33681043125,-0.44136855625,0.8382729062500001,0.7251040875
210393309,0,0.6742424242424243,0.5442424242424242,-29.207272727272727,-29.224242424242423,0.3879473307692307,-0.3357285791666666,-0.4407403291666666,0.8414192291666667,0.7280932416666667
210393309,0,0.6718181818181819,0.5418181818181819,-29.204545454545453,-29.221818181818183,0.387941325,-0.3346467270833333,-0.4401121020833333,0.8445655520833333,0.7310823958333333
210393309,0,0.6693939393939394,0.5393939393939394,-29.201818181818183,-29.21939393939394,0.3879353192307692,-0.333564875,-0.4394838749999999,0.847711875,0.73407155
210413301,0,0.666969696969697,0.536969696969697,-29.19909090909091,-29.21696969696969,0.3879293134615384,-0.3324830229166666,-0.4388556479166666,0.8508581979166667,0.7370607041666667
210413301,0,0.6645454545454546,0.5345454545454545,-29.196363636363635,-29.21454545454545,0.3879233076923077,-0.3314011708333333,-0.4382274208333333,0.8540045208333333,0.7400498583333334
210453285,0,0.6621212121212121,0.5321212121212121,-29.19363636363636,-29.21212121212121,0.3879173019230769,-0.33031931875,-0.43759919375,0.85715084375,0.7430390125
210453285,0,0.6596969696969697,0.5296969696969697,-29.19090909090909,-29.20969696969697,0.3879112961538462,-0.3292374666666666,-0.4369709666666667,0.8602971666666667,0.7460281666666667
210468279,0,0.6572727272727273,0.5272727272727273,-29.188181818181818,-29.207272727272727,0.3879052903846154,-0.3281556145833333,-0.4363427395833333,0.8634434895833334,0.7490173208333334
210468279,0,0.6548484848484849,0.5248484848484849,-29.185454545454544,-29.204848484848483,0.3878992846153846,-0.3270737625,-0.4357145125,0.8665898125,0.752006475
210493269,0,0.6524242424242425,0.5224242424242425,-29.18272727272728,-29.202424242424243,0.3878932788461539,-0.3259919104166666,-0.4350862854166666,0.8697361354166666,0.7549956291666666
210493269,0,0.65,0.52,-29.18,-29.2,0.3878872730769231,-0.3249100583333333,-0.4344580583333333,0.8728824583333333,0.7579847833333333
210493269,0,0.6487301587301587,0.518888888888889,-29.17809523809524,-29.19809523809524,0.3878812673076923,-0.32382820625,-0.43382983125,0.87602878125,0.7609739375
210493269,0,0.6474603174603175,0.5177777777777778,-29.17619047619048,-29.19619047619048,0.3878752615384616,-0.3227463541666666,-0.4332016041666666,0.8791751041666667,0.7639630916666666
210493269,0,0.6461904761904762,0.5166666666666667,-29.17428571428572,-29.194285714285712,0.3878692557692308,-0.3216645020833333,-0.4325733770833333,0.8823214270833333,0.7669522458333333
210493269,0,0.6449206349206349,0.5155555555555555,-29.17238095238095,-29.19238095238095,0.38786325,-0.3205826499999999,-0.43194515,0.88546775,0.7699414
210493269,0,0.6436507936507937,0.5144444444444445,-29.17047619047619,-29.19047619047619,0.3878572442307692,-0.3195007979166666,-0.4313169229166667,0.8886140729166667,0.7729305541666667
210493269,0,0.6423809523809524,0.5133333333333333,-29.16857142857143,-29.18857142857143,0.3878512384615384,-0.3184189458333333,-0.4306886958333333,0.8917603958333333,0.7759197083333333
210493269,0,0.6411111111111111,0.5122222222222222,-29.166666666666668,-29.186666666666667,0.3878452326923077,-0.3173370937499999,-0.43006046875,0.8949067187499999,0.7789088625
210493269,0,0.6398412698412699,0.5111111111111112,-29.164761904761903,-29.184761904761903,0.3878392269230769,-0.3162552416666667,-0.4294322416666666,0.8980530416666667,0.7818980166666667
210493269,0,0.6385714285714286,0.51,-29.162857142857145,-29.18285714285714,0.3878332211538461,-0.3151733895833333,-0.4288040145833333,0.9011993645833334,0.7848871708333334
210493269,0,0.6373015873015873,0.508888888888889,-29.16095238095238,-29.18095238095238,0.3878272153846154,-0.3140915375,-0.4281757875,0.9043456875,0.787876325
210493269,0,0.6360317460317461,0.5077777777777778,-29.15904761904762,-29.17904761904762,0.3878212096153846,-0.3130096854166667,-0.4275475604166666,0.9074920104166666,0.7908654791666667
210493269,0,0.6347619047619047,0.5066666666666667,-29.15714285714286,-29.17714285714285,0.3878152038461538,-0.3119278333333333,-0.4269193333333333,0.9106383333333332,0.7938546333333333
210493269,0,0.6334920634920636,0.5055555555555555,-29.155238095238094,-29.175238095238093,0.3878091980769231,-0.31084598125,-0.42629110625,0.91378465625,0.7968437875
210493269,0,0.6322222222222222,0.5044444444444445,-29.15333333333333,-29.17333333333333,0.3878031923076923,-0.3097641291666667,-0.4256628791666667,0.9169309791666668,0.7998329416666666
210493269,0,0.6309523809523809,0.5033333333333333,-29.15142857142857,-29.17142857142857,0.3877971865384615,-0.3086822770833333,-0.4250346520833333,0.9200773020833332,0.8028220958333333
210493269,0,0.6296825396825397,0.5022222222222222,-29.14952380952381,-29.16952380952381,0.3877911807692308,-0.307600425,-0.424406425,0.923223625,0.80581125
210493269,0,0.6284126984126984,0.5011111111111112,-29.147619047619045,-29.167619047619045,0.387785175,-0.3065185729166667,-0.4237781979166666,0.9263699479166668,0.8088004041666667
210493269,0,0.6271428571428571,0.5,-29.145714285714284,-29.165714285714284,0.3877791692307692,-0.3054367208333333,-0.4231499708333333,0.9295162708333332,0.8117895583333333
210493269,0,0.6258730158730159,0.4988888888888889,-29.143809523809523,-29.163809523809523,0.3877731634615385,-0.30435486875,-0.42252174375,0.93266259375,0.8147787125
210493269,0,0.6246031746031746,0.4977777777777778,-29.14190476190476,-29.16190476190476,0.3877671576923077,-0.3032730166666667,-0.4218935166666667,0.9358089166666668,0.8177678666666667
210493269,0,0.6233333333333333,0.4966666666666667,-29.14,-29.16,0.387761151923077,-0.3021911645833333,-0.4212652895833333,0.9389552395833334,0.8207570208333334
210493269,0,0.6220634920634921,0.4955555555555556,-29.13809523809524,-29.158095238095235,0.3877551461538461,-0.3011093125,-0.4206370625,0.9421015625,0.8237461749999999
210493269,0,0.6207936507936508,0.4944444444444444,-29.136190476190475,-29.15619047619048,0.3877491403846154,-0.3000274604166666,-0.4200088354166666,0.9452478854166666,0.8267353291666666
210493269,0,0.6195238095238095,0.4933333333333333,-29.13428571428572,-29.15428571428572,0.3877431346153846,-0.2989456083333333,-0.4193806083333333,0.9483942083333332,0.8297244833333333
210493269,0,0.6182539682539683,0.4922222222222222,-29.132380952380952,-29.152380952380952,0.3877371288461538,-0.29786375625,-0.41875238125,0.95154053125,0.8327136374999999
210493269,0,0.616984126984127,0.4911111111111111,-29.13047619047619,-29.15047619047619,0.3877311230769231,-0.2967819041666666,-0.4181241541666666,0.9546868541666668,0.8357027916666666
210493269,0,0.6157142857142857,0.49,-29.128571428571423,-29.148571428571422,0.3877251173076923,-0.2957000520833333,-0.4174959270833333,0.9578331770833332,0.8386919458333333
210493269,0,0.6144444444444445,0.4888888888888889,-29.126666666666665,-29.146666666666665,0.3877191115384615,-0.2946182,-0.4168677,0.9609795,0.8416811
210493269,0,0.6131746031746032,0.4877777777777778,-29.124761904761904,-29.144761904761904,0.3877131057692308,-0.300967484,-0.414796136,0.9633316,0.8570148959999999
210493269,0,0.611904761904762,0.4866666666666667,-29.122857142857143,-29.142857142857142,0.3877071,-0.307316768,-0.412724572,0.9656837,0.872348692
210493269,0,0.6106349206349206,0.4855555555555556,-29.12095238095238,-29.14095238095238,0.3876893594594595,-0.313666052,-0.410653008,0.9680358,0.8876824879999999
210493269,0,0.6093650793650793,0.4844444444444444,-29.119047619047617,-29.139047619047616,0.3876716189189189,-0.320015336,-0.408581444,0.9703879,0.903016284
210493269,0,0.6080952380952381,0.4833333333333333,-29.117142857142856,-29.13714285714285,0.3876538783783784,-0.32636462,-0.40650988,0.97274,0.91835008
210534086,0,0.6068253968253968,0.4822222222222222,-29.11523809523809,-29.13523809523809,0.3876361378378378,-0.332713904,-0.404438316,0.9750921,0.933683876
210534086,0,0.6055555555555555,0.4811111111111111,-29.113333333333333,-29.133333333333333,0.3876183972972973,-0.339063188,-0.402366752,0.9774442,0.949017672
210574070,0,0.6042857142857143,0.48,-29.11142857142857,-29.13142857142857,0.3876006567567567,-0.3454124719999999,-0.4002951879999999,0.9797963,0.964351468
210574070,0,0.603015873015873,0.4788888888888889,-29.109523809523807,-29.129523809523807,0.3875829162162162,-0.351761756,-0.398223624,0.9821484,0.979685264
210594062,0,0.6017460317460317,0.4777777777777778,-29.10761904761905,-29.12761904761905,0.3875651756756757,-0.35811104,-0.39615206,0.9845005,0.99501906
210594062,0,0.6004761904761905,0.4766666666666667,-29.105714285714285,-29.125714285714285,0.3875474351351352,-0.364460324,-0.394080496,0.9868526,1.010352856
210594062,0,0.5992063492063492,0.4755555555555555,-29.103809523809524,-29.123809523809523,0.3875296945945946,-0.3708096079999999,-0.392008932,0.9892047,1.025686652
210594062,0,0.5979365079365079,0.4744444444444444,-29.101904761904763,-29.12190476190476,0.3875119540540541,-0.3771588919999999,-0.389937368,0.9915568,1.041020448
210594062,0,0.5966666666666667,0.4733333333333333,-29.1,-29.12,0.3874942135135135,-0.383508176,-0.387865804,0.9939089,1.056354244
210594062,0,0.5953968253968254,0.4722222222222222,-29.09809523809524,-29.11809523809524,0.387476472972973,-0.38985746,-0.38579424,0.996261,1.07168804
210594062,0,0.5941269841269841,0.4711111111111111,-29.096190476190475,-29.116190476190475,0.3874587324324324,-0.396206744,-0.383722676,0.9986131,1.087021836
210594062,0,0.5928571428571429,0.47,-29.094285714285714,-29.11428571428572,0.3874409918918919,-0.402556028,-0.381651112,1.0009652,1.102355632
210594062,0,0.5915873015873016,0.4688888888888889,-29.09238095238096,-29.11238095238096,0.3874232513513513,-0.4089053119999999,-0.379579548,1.0033173,1.117689428
210594062,0,0.5903174603174602,0.4677777777777778,-29.09047619047619,-29.110476190476188,0.3874055108108108,-0.415254596,-0.3775079839999999,1.0056694,1.133023224
210594062,0,0.589047619047619,0.4666666666666667,-29.088571428571427,-29.108571428571427,0.3873877702702702,-0.42160388,-0.37543642,1.0080215,1.14835702
210594062,0,0.5877777777777777,0.4655555555555555,-29.086666666666662,-29.106666666666666,0.3873700297297298,-0.4279531639999999,-0.3733648559999999,1.0103736,1.163690816
210594062,0,0.5865079365079364,0.4644444444444444,-29.084761904761905,-29.104761904761904,0.3873522891891892,-0.4343024479999999,-0.371293292,1.0127257,1.179024612
210594062,0,0.5852380952380952,0.4633333333333334,-29.08285714285714,-29.10285714285714,0.3873345486486487,-0.4406517319999999,-0.3692217279999999,1.0150778,1.194358408
210594062,0,0.5839682539682539,0.4622222222222222,-29.08095238095238,-29.10095238095238,0.3873168081081081,-0.447001016,-0.367150164,1.0174299,1.209692204
210594062,0,0.5826984126984127,0.4611111111111111,-29.079047619047618,-29.099047619047617,0.3872990675675676,-0.4533503,-0.3650786,1.019782,1.225026
210594062,0,0.5814285714285714,0.46,-29.077142857142857,-29.097142857142856,0.387281327027027,-0.4378893517857142,-0.3533208499999999,1.5237746428571428,1.535831607142857
210594062,0,0.5801587301587301,0.4588888888888889,-29.07523809523809,-29.09523809523809,0.3872635864864865,-0.4224284035714286,-0.3415630999999999,2.027767285714286,1.8466372142857144
210594062,0,0.5788888888888889,0.4577777777777778,-29.07333333333333,-29.09333333333333,0.3872458459459459,-0.4069674553571428,-0.32980535,2.5317599285714287,2.1574428214285715
210594062,0,0.5776190476190476,0.4566666666666666,-29.07142857142857,-29.09142857142857,0.3872281054054054,-0.3915065071428571,-0.3180476,3.035752571428572,2.468248428571429
210594062,0,0.5763492063492063,0.4555555555555556,-29.069523809523808,-29.089523809523808,0.3872103648648649,-0.3760455589285714,-0.30628985,3.5397452142857144,2.7790540357142857
210594062,0,0.5750793650793651,0.4544444444444444,-29.067619047619047,-29.087619047619047,0.3871926243243243,-0.3605846107142857,-0.2945320999999999,4.043737857142857,3.089859642857143
210594062,0,0.5738095238095238,0.4533333333333333,-29.06571428571429,-29.085714285714285,0.3871748837837838,-0.3451236625,-0.2827743499999999,4.5477305,3.4006652500000003
210594062,0,0.5725396825396825,0.4522222222222222,-29.06380952380952,-29.08380952380952,0.3871571432432433,-0.3296627142857142,-0.2710166,5.051723142857143,3.7114708571428574
210594062,0,0.5712698412698413,0.4511111111111111,-29.06190476190476,-29.08190476190476,0.3871394027027027,-0.3142017660714286,-0.25925885,5.555715785714286,4.0222764642857145
210594062,0,0.57,0.45,-29.06,-29.08,0.3871216621621622,-0.2987408178571428,-0.2475010999999999,6.059708428571429,4.333082071428572
210594062,0,0.57,0.4494594594594595,-29.03216216216216,-29.06027027027027,0.3871039216216216,-0.2832798696428571,-0.23574335,6.563701071428572,4.643887678571429
210594062,0,0.57,0.4489189189189189,-29.004324324324323,-29.04054054054054,0.3870861810810811,-0.2678189214285714,-0.2239855999999999,7.067693714285714,4.954693285714286
210594062,0,0.57,0.4483783783783784,-28.97648648648649,-29.020810810810808,0.3870684405405405,-0.2523579732142856,-0.21222785,7.571686357142857,5.265498892857143
210594062,0,0.57,0.4478378378378378,-28.948648648648646,-29.00108108108108,0.3870507,-0.2368970249999999,-0.2004700999999999,8.075679,5.5763045
210594062,0,0.57,0.4472972972972973,-28.92081081081081,-28.98135135135135,0.3869670733333333,-0.2214360767857142,-0.18871235,8.579671642857143,5.887110107142857
210594062,0,0.57,0.4467567567567567,-28.892972972972974,-28.96162162162162,0.3868834466666667,-0.2059751285714285,-0.1769546,9.083664285714285,6.197915714285714
210594062,0,0.57,0.4462162162162162,-28.865135135135134,-28.94189189189189,0.38679982,-0.1905141803571428,-0.1651968499999999,9.587656928571429,6.508721321428571
210594062,0,0.57,0.4456756756756757,-28.837297297297297,-28.92216216216216,0.3867161933333333,-0.1750532321428571,-0.1534391,10.09164957142857,6.819526928571428
210594062,0,0.57,0.4451351351351351,-28.809459459459458,-28.90243243243243,0.3866325666666667,-0.1595922839285714,-0.1416813499999999,10.595642214285714,7.1303325357142855
210614054,0,0.57,0.4445945945945946,-28.78162162162162,-28.8827027027027,0.38654894,-0.1441313357142857,-0.1299236,11.099634857142856,7.441138142857143
210614054,0,0.57,0.444054054054054,-28.753783783783785,-28.86297297297297,0.3864653133333333,-0.1286703874999999,-0.1181658499999999,11.603627499999998,7.75194375
210654038,1,0.57,0.4435135135135135,-28.725945945945945,-28.843243243243244,0.3863816866666666,-0.1132094392857142,-0.1064081,12.107620142857142,8.062749357142858
210654038,1,0.57,0.442972972972973,-28.69810810810811,-28.823513513513515,0.38629806,-0.0977484910714285,-0.09465035,12.611612785714286,8.373554964285715
210694022,1,0.57,0.4424324324324324,-28.67027027027027,-28.803783783783786,0.3862144333333333,-0.0822875428571428,-0.0828925999999999,13.115605428571428,8.684360571428572
210694022,1,0.57,0.4418918918918919,-28.642432432432432,-28.784054054054053,0.3861308066666666,-0.0668265946428571,-0.0711348499999999,13.61959807142857,8.995166178571429
210694022,1,0.57,0.4413513513513513,-28.6145945945946,-28.764324324324324,0.38604718,-0.0513656464285713,-0.0593771,14.123590714285712,9.305971785714286
210694022,1,0.57,0.4408108108108108,-28.58675675675676,-28.744594594594595,0.3859635533333333,-0.0359046982142857,-0.04761935,14.627583357142855,9.616777392857143
210694022,1,0.57,0.4402702702702702,-28.55891891891892,-28.724864864864863,0.3858799266666666,-0.0204437499999999,-0.0358615999999999,15.131576,9.927583
210694022,1,0.57,0.4397297297297297,-28.53108108108108,-28.705135135135134,0.3857963,-0.0049828017857142,-0.0241038499999999,15.63556864285714,10.238388607142856
210694022,1,0.57,0.4391891891891892,-28.503243243243244,-28.685405405405405,0.3855780113207547,0.0104781464285714,-0.0123461,16.139561285714286,10.549194214285714
210694022,1,0.57,0.4386486486486486,-28.475405405405404,-28.66567567567568,0.3853597226415094,0.0259390946428571,-0.00058835,16.64355392857143,10.859999821428572
210694022,1,0.57,0.4381081081081081,-28.447567567567567,-28.645945945945947,0.3851414339622641,0.0414000428571428,0.0111693999999999,17.14754657142857,11.170805428571429
210694022,1,0.57,0.4375675675675676,-28.41972972972973,-28.626216216216218,0.3849231452830188,0.0568609910714286,0.02292715,17.651539214285712,11.481611035714286
210694022,1,0.57,0.437027027027027,-28.39189189189189,-28.606486486486485,0.3847048566037735,0.0723219392857142,0.0346849,18.15553185714285,11.792416642857145
210694022,1,0.57,0.4364864864864864,-28.36405405405405,-28.58675675675676,0.3844865679245283,0.0877828875,0.0464426499999999,18.6595245,12.10322225
210694022,1,0.57,0.4359459459459459,-28.33621621621621,-28.567027027027027,0.384268279245283,0.1032438357142857,0.0582003999999999,19.163517142857145,12.414027857142855
210694022,1,0.57,0.4354054054054054,-28.30837837837838,-28.5472972972973,0.3840499905660377,0.1187047839285714,0.06995815,19.667509785714284,12.724833464285714
210694022,1,0.57,0.4348648648648648,-28.280540540540542,-28.52756756756757,0.3838317018867924,0.1341657321428572,0.0817159,20.17150242857143,13.035639071428571
210694022,1,0.57,0.4343243243243243,-28.252702702702702,-28.50783783783784,0.3836134132075471,0.1496266803571428,0.0934736499999999,20.67549507142857,13.346444678571428
210694022,1,0.57,0.4337837837837838,-28.224864864864863,-28.488108108108108,0.3833951245283019,0.1650876285714285,0.1052313999999999,21.17948771428572,13.657250285714284
210694022,1,0.57,0.4332432432432432,-28.197027027027023,-28.46837837837838,0.3831768358490566,0.1805485767857143,0.1169891499999999,21.68348035714285,13.968055892857144
210694022,1,0.57,0.4327027027027027,-28.16918918918919,-28.44864864864865,0.3829585471698113,0.196009525,0.1287469,22.187473,14.2788615
210694022,1,0.57,0.4321621621621621,-28.14135135135136,-28.42891891891892,0.382740258490566,0.2114704732142857,0.1405046499999999,22.691465642857143,14.589667107142857
210694022,1,0.57,0.4316216216216216,-28.11351351351352,-28.409189189189192,0.3825219698113207,0.2269314214285714,0.1522623999999999,23.195458285714285,14.900472714285714
210694022,1,0.57,0.431081081081081,-28.08567567567568,-28.38945945945946,0.3823036811320754,0.2423923696428571,0.1640201499999999,23.699450928571427,15.211278321428573
210694022,1,0.57,0.4305405405405405,-28.05783783783784,-28.36972972972973,0.3820853924528302,0.2578533178571429,0.1757779,24.20344357142857,15.522083928571428
210694022,1,0.57,0.43,-28.03,-28.35,0.3818671037735849,0.2733142660714286,0.18753565,24.70743621428572,15.832889535714283
210694022,1,0.5696774193548386,0.4303225806451612,-27.92741935483871,-28.25193548387097,0.3816488150943396,0.2887752142857143,0.1992934,25.211428857142856,16.143695142857144
210694022,1,0.5693548387096774,0.4306451612903226,-27.82483870967742,-28.153870967741938,0.3814305264150943,0.3042361625000001,0.21105115,25.7154215,16.45450075
210694022,1,0.5690322580645161,0.4309677419354839,-27.72225806451613,-28.055806451612906,0.381212237735849,0.3196971107142857,0.2228089,26.21941414285714,16.765306357142858
210694022,1,0.5687096774193549,0.4312903225806451,-27.61967741935484,-27.95774193548387,0.3809939490566038,0.3351580589285714,0.2345666499999999,26.723406785714285,17.076111964285715
210694022,1,0.5683870967741935,0.4316129032258064,-27.51709677419355,-27.85967741935484,0.3807756603773585,0.3506190071428572,0.2463243999999999,27.227399428571427,17.386917571428572
210694022,1,0.5680645161290322,0.4319354838709677,-27.414516129032258,-27.761612903225807,0.3805573716981132,0.3660799553571429,0.2580821499999999,27.73139207142857,17.69772317857143
210694022,1,0.567741935483871,0.432258064516129,-27.31193548387097,-27.66354838709677,0.3803390830188679,0.3815409035714285,0.2698398999999999,28.235384714285715,18.008528785714287
210694022,1,0.5674193548387096,0.4325806451612903,-27.20935483870968,-27.565483870967743,0.3801207943396226,0.3970018517857143,0.28159765,28.739377357142857,18.319334392857144
210694022,1,0.5670967741935483,0.4329032258064516,-27.10677419354839,-27.46741935483871,0.3799025056603773,0.4124628,0.2933554,29.24337,18.63014
210694022,1,0.5667741935483871,0.4332258064516129,-27.004193548387097,-27.36935483870968,0.379684216981132,0.408516859375,0.292139328125,29.3140071875,19.063091875
210694022,1,0.5664516129032258,0.4335483870967742,-26.901612903225807,-27.271290322580647,0.3794659283018867,0.40457091875,0.29092325625,29.384644375,19.49604375
210734006,1,0.5661290322580645,0.4338709677419354,-26.79903225806452,-27.17322580645161,0.3792476396226414,0.400624978125,0.289707184375,29.4552815625,19.928995625
210734006,1,0.5658064516129032,0.4341935483870968,-26.69645161290323,-27.07516129032258,0.3790293509433962,0.3966790375,0.2884911125,29.52591875,20.3619475
