Time,XKQ_C,XKQ_Q1,XKQ_Q2,XKQ_Q3,XKQ_Q4
 1264458181, 0, 0.9959953, 0.01027527, 0.04255202, 0.07795628
 1264458181, 1, 0.9960002, 0.01027625, 0.04246433, 0.07794086
 1264558141, 0, 0.9950698, 0.01164056, 0.05702929, 0.08030084
 1264558141, 1, 0.995077, 0.01163933, 0.05693711, 0.08027817
 1264658101, 0, 0.993839, 0.01308083, 0.0716824, 0.08351332
 1264658101, 1, 0.9938375, 0.01308943, 0.07170964, 0.0835072
 1264758061, 0, 0.9921994, 0.01475076, 0.08715789, 0.08789939
 1264758061, 1, 0.9921976, 0.01475921, 0.08718406, 0.08789158
 1264858021, 0, 0.9901311, 0.01682381, 0.102821, 0.0937292
 1264858021, 1, 0.9901291, 0.01683329, 0.1028471, 0.09372088
 1264957981, 0, 0.9875675, 0.01941621, 0.1184839, 0.1014645
 1264957981, 1, 0.9875652, 0.01942764, 0.1185103, 0.1014537
 1265057941, 0, 0.9845574, 0.02258096, 0.1327307, 0.1118898
 1265057941, 1, 0.9845825, 0.02256491, 0.1326442, 0.1117748
 1265157901, 0, 0.9809766, 0.0266987, 0.1453124, 0.1259217
 1265157901, 1, 0.9810095, 0.02667334, 0.1452361, 0.1257589
 1265257861, 0, 0.9764242, 0.03206733, 0.1562572, 0.1454342
 1265257861, 1, 0.9764713, 0.03203062, 0.1561918, 0.1451962
 1265357821, 0, 0.9702385, 0.03916633, 0.1655074, 0.1723674
 1265357821, 1, 0.9703063, 0.03911778, 0.1654485, 0.1720532
 1265457781, 0, 0.961842, 0.04802735, 0.1719766, 0.2073099
 1265457781, 1, 0.9618543, 0.04804886, 0.1719773, 0.207247
 1265557741, 0, 0.9503056, 0.05894968, 0.1761875, 0.2498043
 1265557741, 1, 0.9503225, 0.0589659, 0.1761799, 0.2497414
 1265657701, 0, 0.9347491, 0.07152152, 0.1781614, 0.2989773
 1265657701, 1, 0.9347705, 0.07153616, 0.1781467, 0.2989156
 1265757661, 0, 0.9142719, 0.08545019, 0.1782091, 0.3536195
 1265757661, 1, 0.9142982, 0.08545636, 0.1781855, 0.3535618
 1265857621, 0, 0.8883461, 0.1001001, 0.175478, 0.4123452
 1265857621, 1, 0.8883744, 0.1001031, 0.1754496, 0.4122957
 1265957581, 0, 0.8564407, 0.1151104, 0.1702622, 0.4735713
 1265957581, 1, 0.8564697, 0.1151048, 0.1702222, 0.4735346
 1266057541, 0, 0.8184495, 0.1298585, 0.1622973, 0.5356648
 1266057541, 1, 0.818477, 0.1298432, 0.1622491, 0.5356411
 1266157501, 0, 0.7743775, 0.1443003, 0.1525323, 0.5968675
 1266157501, 1, 0.7744078, 0.1442712, 0.1524727, 0.5968504
 1266257461, 0, 0.724852, 0.1579678, 0.1411109, 0.6555329
 1266257461, 1, 0.7248815, 0.1579304, 0.1410462, 0.6555233
 1266357421, 0, 0.6709803, 0.1702099, 0.128451, 0.7101509
 1266357421, 1, 0.6710091, 0.1701599, 0.1283814, 0.7101483
 1266458214, 0, 0.6139314, 0.1800631, 0.1143772, 0.7599891
 1266458214, 1, 0.6144403, 0.1799367, 0.1144324, 0.7595993
 1266558174, 0, 0.5563093, 0.1872559, 0.09978385, 0.8034291
 1266558174, 1, 0.556825, 0.1871448, 0.09984877, 0.8030897
 1266658134, 0, 0.4997124, 0.1922534, 0.08516993, 0.840281
 1266658134, 1, 0.4997481, 0.1921935, 0.08512051, 0.8402785
 1266758094, 0, 0.4444978, 0.1960826, 0.07081178, 0.8711826
 1266758094, 1, 0.444532, 0.1960255, 0.07076853, 0.8711815
 1266858054, 0, 0.3921447, 0.1986098, 0.05681935, 0.8964085
 1266858054, 1, 0.392182, 0.1985406, 0.05677738, 0.8964102
 1266958014, 0, 0.343074, 0.2004967, 0.04357461, 0.9166256
 1266958014, 1, 0.3431095, 0.2004111, 0.04352586, 0.9166334
 1267057974, 0, 0.2974056, 0.2021051, 0.03098156, 0.9326004
 1267057974, 1, 0.2974423, 0.2020078, 0.03092871, 0.9326116
 1267157934, 0, 0.2545774, 0.20354, 0.0190424, 0.9451979
 1267157934, 1, 0.2549555, 0.203426, 0.01908611, 0.9451197
 1267257894, 0, 0.2148352, 0.205166, 0.007958611, 0.9548243
 1267257894, 1, 0.2151937, 0.2050472, 0.007998989, 0.9547687
 1267357854, 0, 0.1771845, 0.2070309, -0.002392037, 0.9621528
 1267357854, 1, 0.1775313, 0.2069166, -0.002350713, 0.9621136
 1267457814, 0, 0.1408543, 0.2088522, -0.01217055, 0.9676738
 1267457814, 1, 0.1412013, 0.2087393, -0.01213177, 0.9676481
 1267557774, 0, 0.1051007, 0.2106108, -0.02138993, 0.9716684
 1267557774, 1, 0.1054481, 0.2105007, -0.02135189, 0.9716554
 1267657734, 0, 0.07069018, 0.2122791, -0.02955259, 0.9742008
 1267657734, 1, 0.07101794, 0.2121653, -0.02952932, 0.9742024
 1267757694, 0, 0.03980591, 0.2138596, -0.03595784, 0.9753905
 1267757694, 1, 0.04009666, 0.2137445, -0.03594746, 0.9754042
 1267857654, 0, 0.01445825, 0.2152866, -0.04025312, 0.9756138
 1267857654, 1, 0.01451256, 0.2151841, -0.04028326, 0.9756344
 1267957614, 0, -0.004066732, 0.2167891, -0.04276719, 0.9752727
 1267957614, 1, -0.004022064, 0.2166852, -0.04279359, 0.9752949
 1268057574, 0, -0.01532845, 0.2183956, -0.04371071, 0.9747604
 1268057574, 1, -0.01528297, 0.2182934, -0.04373588, 0.9747828
 1268157534, 0, -0.01951355, 0.2199815, -0.04310699, 0.9743558
 1268157534, 1, -0.01946871, 0.2198827, -0.04312995, 0.9743779
 1268257494, 0, -0.01713092, 0.2218806, -0.04126139, 0.9740498
 1268257494, 1, -0.0170933, 0.2217839, -0.0412803, 0.9740717
 1268357454, 0, -0.008925695, 0.2240108, -0.0383413, 0.9737913
 1268357454, 1, -0.008892328, 0.223913, -0.03836164, 0.9738133
 1268457414, 0, 0.004204778, 0.226309, -0.03451906, 0.9734346
 1268457414, 1, 0.004234038, 0.2262201, -0.0345432, 0.9734543
 1268558207, 0, 0.02144837, 0.2288297, -0.03008994, 0.9727649
 1268558207, 1, 0.02131896, 0.228738, -0.03015866, 0.9727872
 1268658167, 0, 0.04143088, 0.2318072, -0.02538983, 0.9715474
 1268658167, 1, 0.04128045, 0.2317227, -0.02546136, 0.971572
 1268758127, 0, 0.06294388, 0.234983, -0.02082906, 0.9697356
 1268758127, 1, 0.06296714, 0.2349485, -0.02086438, 0.9697417
 1268858087, 0, 0.08501547, 0.2380707, -0.01656298, 0.9673781
 1268858087, 1, 0.08503389, 0.2380559, -0.01659909, 0.9673795
 1268958047, 0, 0.1061275, 0.2402862, -0.01299681, 0.9647956
 1268958047, 1, 0.1061361, 0.2402935, -0.01303268, 0.9647924
 1269058007, 0, 0.1250456, 0.241836, -0.01045954, 0.9621692
 1269058007, 1, 0.1250536, 0.2418588, -0.01049178, 0.9621621
 1269157967, 0, 0.1408498, 0.2429059, -0.009054016, 0.9597271
 1269157967, 1, 0.1407385, 0.2429375, -0.009090616, 0.9597351
 1269257927, 0, 0.1525341, 0.2431685, -0.008731066, 0.9578759
 1269257927, 1, 0.152457, 0.2432127, -0.008761453, 0.9578767
 1269357887, 0, 0.159778, 0.2433766, -0.009362541, 0.9566354
 1269357887, 1, 0.1597361, 0.2434154, -0.009378503, 0.9566323
 1269457847, 0, 0.1625743, 0.2432393, -0.01099537, 0.9561816
 1269457847, 1, 0.1625653, 0.2432842, -0.01099794, 0.9561717
 1269557807, 0, 0.16114, 0.2427304, -0.0133681, 0.9565235
 1269557807, 1, 0.1611593, 0.2427829, -0.01336358, 0.956507
 1269657767, 0, 0.1559566, 0.2420296, -0.0164055, 0.9575124
 1269657767, 1, 0.1560024, 0.2420873, -0.0163972, 0.9574905
 1269757727, 0, 0.1476115, 0.241046, -0.0198069, 0.9590179
 1269757727, 1, 0.1476755, 0.2411103, -0.01980004, 0.9589921
 1269857687, 0, 0.1368241, 0.2398961, -0.02333639, 0.9608249
 1269857687, 1, 0.1369037, 0.2399618, -0.02332182, 0.9607975
 1269957647, 0, 0.1244315, 0.2385058, -0.02669939, 0.9627663
 1269957647, 1, 0.1245174, 0.2385789, -0.0266859, 0.9627374
 1270057607, 0, 0.1113202, 0.2372012, -0.02965807, 0.9646055
 1270057607, 1, 0.1114106, 0.2372723, -0.02965188, 0.9645778
 1270157567, 0, 0.09839378, 0.2354488, -0.03195439, 0.966365
 1270157567, 1, 0.09848217, 0.235524, -0.0319568, 0.9663377
 1270257527, 0, 0.08645009, 0.2332803, -0.03339218, 0.9679833
 1270257527, 1, 0.08643413, 0.2333358, -0.03341194, 0.9679707
 1270357487, 0, 0.07618546, 0.2308673, -0.03396453, 0.9694031
 1270357487, 1, 0.07616939, 0.2309227, -0.03397772, 0.9693907
 1270457447, 0, 0.06810328, 0.22895, -0.03370083, 0.970468
 1270457447, 1, 0.06808966, 0.2290069, -0.03371074, 0.9704552
 1270558240, 0, 0.06256447, 0.2282539, -0.03299258, 0.971029
 1270558240, 1, 0.06259128, 0.2283076, -0.03300866, 0.9710141
 1270658200, 0, 0.05979575, 0.228284, -0.03171169, 0.971239
 1270658200, 1, 0.05980196, 0.2283343, -0.03172568, 0.9712263
 1270758160, 0, 0.05973551, 0.2294074, -0.03019354, 0.9710264
 1270758160, 1, 0.05972213, 0.2294493, -0.03020219, 0.9710171
 1270858120, 0, 0.06212195, 0.2309453, -0.02836384, 0.9705672
 1270858120, 1, 0.06212106, 0.230998, -0.0283652, 0.9705546
 1270958080, 0, 0.06666051, 0.2321814, -0.02625583, 0.9700303
 1270958080, 1, 0.06665376, 0.2322434, -0.02625422, 0.970016
 1271058040, 0, 0.07288419, 0.2329347, -0.02403822, 0.9694594
 1271058040, 1, 0.07288279, 0.2330011, -0.02403354, 0.9694437
 1271158000, 0, 0.08027079, 0.2334298, -0.02191537, 0.9688069
 1271158000, 1, 0.08027602, 0.2334871, -0.02191126, 0.9687928
 1271257960, 0, 0.08830963, 0.2339632, -0.02002969, 0.9680194
 1271257960, 1, 0.08825039, 0.2340143, -0.02003803, 0.9680122
 1271357920, 0, 0.09633024, 0.2340951, -0.0184857, 0.967253
 1271357920, 1, 0.09627644, 0.2341412, -0.01849132, 0.967247
 1271457880, 0, 0.1038641, 0.2345947, -0.01740827, 0.9663718
 1271457880, 1, 0.103824, 0.2346435, -0.01740872, 0.9663643
 1271557840, 0, 0.1104836, 0.2349391, -0.0168234, 0.9655641
 1271557840, 1, 0.1104576, 0.2349913, -0.016821, 0.9655544
 1271657800, 0, 0.1158041, 0.2352598, -0.01659617, 0.9648662
 1271657800, 1, 0.1157877, 0.235318, -0.01658772, 0.9648541
 1271757760, 0, 0.1196135, 0.2354396, -0.01678482, 0.9643542
 1271757760, 1, 0.1196126, 0.2354998, -0.01677128, 0.9643399
 1271857720, 0, 0.1217834, 0.2356579, -0.0173714, 0.9640189
 1271857720, 1, 0.1218003, 0.2357173, -0.01735333, 0.9640025
 1271957680, 0, 0.122305, 0.2357253, -0.01831364, 0.9639189
 1271957680, 1, 0.1223345, 0.2357847, -0.01829045, 0.9639011
 1272057640, 0, 0.1212539, 0.2357853, -0.01945296, 0.9640147
 1272057640, 1, 0.1212949, 0.2358423, -0.0194248, 0.9639962
 1272157600, 0, 0.1188215, 0.2361008, -0.02077189, 0.9642128
 1272157600, 1, 0.1188785, 0.2361537, -0.02074461, 0.9641934
 1272257560, 0, 0.115287, 0.2362418, -0.02213243, 0.9645771
 1272257560, 1, 0.1153522, 0.2362979, -0.02210396, 0.9645562
 1272357520, 0, 0.1109395, 0.2362102, -0.02337177, 0.9650652
 1272357520, 1, 0.1110079, 0.2362678, -0.02334066, 0.965044
 1272457480, 0, 0.1061426, 0.2362811, -0.02457888, 0.9655573
 1272457480, 1, 0.1062171, 0.2363386, -0.02454737, 0.9655358
 1272557440, 0, 0.1012094, 0.2361336, -0.025505, 0.9660989
 1272557440, 1, 0.1012901, 0.2361914, -0.02547299, 0.9660771
 1272658233, 0, 0.09645667, 0.2360943, -0.02627, 0.9665741
 1272658233, 1, 0.0965358, 0.2361473, -0.02623614, 0.9665542
 1272758193, 0, 0.09223404, 0.2354741, -0.02663145, 0.9671275
 1272758193, 1, 0.09231793, 0.2355183, -0.026602, 0.9671096
 1272858153, 0, 0.0887008, 0.2357715, -0.02673343, 0.9673827
 1272858153, 1, 0.08877707, 0.235815, -0.02669864, 0.967366
 1272958113, 0, 0.08608906, 0.2367475, -0.02672238, 0.9673806
 1272958113, 1, 0.0861311, 0.236809, -0.02668577, 0.9673628
 1273058073, 0, 0.08446712, 0.2375903, -0.02648702, 0.9673234
 1273058073, 1, 0.08450057, 0.23767, -0.02644807, 0.967302
 1273158033, 0, 0.08386173, 0.238104, -0.02597813, 0.9672636
 1273158033, 1, 0.08388568, 0.2382026, -0.0259381, 0.9672383
 1273257993, 0, 0.08423159, 0.2385143, -0.02528716, 0.9671487
 1273257993, 1, 0.08424471, 0.238621, -0.02524281, 0.9671224
 1273357953, 0, 0.08548452, 0.238802, -0.02444557, 0.9669893
 1273357953, 1, 0.0854792, 0.2389181, -0.02440544, 0.9669622
 1273457913, 0, 0.08745933, 0.2389546, -0.02353649, 0.9667976
 1273457913, 1, 0.08744547, 0.2390695, -0.02349816, 0.9667714
 1273557873, 0, 0.08999059, 0.2392452, -0.02271245, 0.9665131
 1273557873, 1, 0.08997337, 0.2393543, -0.02267378, 0.9664886
 1273657833, 0, 0.09286738, 0.2394897, -0.02195719, 0.9661978
 1273657833, 1, 0.0928479, 0.2395943, -0.02191715, 0.9661747
 1273757793, 0, 0.09588666, 0.2397576, -0.02134463, 0.9658501
 1273757793, 1, 0.09586594, 0.2398531, -0.02130002, 0.9658294
 1273857753, 0, 0.09884346, 0.2399814, -0.02088494, 0.9655064
 1273857753, 1, 0.09881934, 0.240077, -0.02083903, 0.9654862
 1273957713, 0, 0.1015519, 0.2400926, -0.0205936, 0.9652039
 1273957713, 1, 0.1015293, 0.2401846, -0.0205445, 0.9651845
 1274057673, 0, 0.1038686, 0.2402249, -0.02054785, 0.9649255
 1274057673, 1, 0.1038512, 0.240315, -0.02049833, 0.9649059
 1274157633, 0, 0.1056591, 0.2403084, -0.02061346, 0.9647088
 1274157633, 1, 0.1056442, 0.2403977, -0.02056029, 0.9646894
 1274257593, 0, 0.106833, 0.2407347, -0.02082789, 0.9644686
 1274257593, 1, 0.106826, 0.2408213, -0.02077324, 0.9644489
 1274357553, 0, 0.1073718, 0.2407431, -0.02116683, 0.9643993
 1274357553, 1, 0.1073679, 0.2408182, -0.02111133, 0.9643822
 1274457513, 0, 0.1072615, 0.2406608, -0.0215623, 0.9644234
 1274457513, 1, 0.1072616, 0.2407287, -0.0215087, 0.9644076
 1274557473, 0, 0.1066071, 0.2405666, -0.02208809, 0.9645075
 1274557473, 1, 0.1066145, 0.2406267, -0.02203259, 0.964493
 1274657433, 0, 0.1054471, 0.2402551, -0.02250884, 0.9647029
 1274657433, 1, 0.1054579, 0.2403093, -0.02245372, 0.9646896
 1274758226, 0, 0.1038937, 0.2400231, -0.02292135, 0.9649195
 1274758226, 1, 0.1038938, 0.2400665, -0.02287434, 0.9649098
 1274858186, 0, 0.1021265, 0.2395926, -0.02330935, 0.9652058
 1274858186, 1, 0.1021256, 0.2396307, -0.02326526, 0.9651975
 1274958146, 0, 0.1002507, 0.2398419, -0.0237778, 0.9653291
 1274958146, 1, 0.1002515, 0.2398693, -0.02373088, 0.9653234
 1275058106, 0, 0.09843554, 0.2403888, -0.02431303, 0.9653665
 1275058106, 1, 0.09843752, 0.2404056, -0.02426302, 0.9653634
 1275158066, 0, 0.09669356, 0.2406276, -0.02449923, 0.9654784
 1275158066, 1, 0.09669475, 0.2406238, -0.02445031, 0.9654804
 1275258026, 0, 0.09520847, 0.2406166, -0.02459076, 0.9656264
 1275258026, 1, 0.09521225, 0.2406035, -0.02454661, 0.9656304
 1275357986, 0, 0.09401238, 0.240546, -0.02449194, 0.9657636
 1275357986, 1, 0.09401678, 0.2405342, -0.02444632, 0.9657673
 1275457946, 0, 0.0931966, 0.2403446, -0.024328, 0.965897
 1275457946, 1, 0.09319857, 0.2403397, -0.02428502, 0.9658991
 1275557906, 0, 0.09279667, 0.240182, -0.02412097, 0.9659811
 1275557906, 1, 0.09278803, 0.2401798, -0.02407584, 0.9659836
 1275657866, 0, 0.09277526, 0.2403312, -0.02386922, 0.9659523
 1275657866, 1, 0.0927623, 0.2403289, -0.02382354, 0.9659553
 1275757826, 0, 0.09308291, 0.2404393, -0.02346549, 0.9659057
 1275757826, 1, 0.09306545, 0.2404369, -0.02342613, 0.9659089
 1275857786, 0, 0.09370128, 0.2405419, -0.02304712, 0.9658304
 1275857786, 1, 0.0936752, 0.2405286, -0.0230069, 0.9658373
 1275957746, 0, 0.09456728, 0.2406226, -0.0226382, 0.9657356
 1275957746, 1, 0.09454332, 0.2405982, -0.0225956, 0.965745
 1276057706, 0, 0.09560637, 0.2407083, -0.02227853, 0.9656203
 1276057706, 1, 0.09558132, 0.2406754, -0.02223282, 0.9656321
 1276157666, 0, 0.09673556, 0.2407883, -0.02193752, 0.9654957
 1276157666, 1, 0.09670793, 0.2407483, -0.02189424, 0.9655094
 1276257626, 0, 0.09789634, 0.2409323, -0.02176982, 0.9653466
 1276257626, 1, 0.09786961, 0.2408832, -0.02172437, 0.9653625
 1276357586, 0, 0.09896949, 0.2413995, -0.02167355, 0.9651226
 1276357586, 1, 0.09894305, 0.2413522, -0.02162702, 0.9651381
 1276457546, 0, 0.09993357, 0.241442, -0.02163691, 0.9650134
 1276457546, 1, 0.09990805, 0.2413993, -0.0215883, 0.9650278
 1276557506, 0, 0.1007282, 0.2413176, -0.02170914, 0.9649603
 1276557506, 1, 0.1007037, 0.2412689, -0.02165785, 0.9649762
 1276657466, 0, 0.1012855, 0.2411685, -0.02180937, 0.964937
 1276657466, 1, 0.1012575, 0.2411183, -0.02175603, 0.9649537
 1276757426, 0, 0.1015911, 0.2407055, -0.02194994, 0.9650173
 1276757426, 1, 0.1015645, 0.240651, -0.02189687, 0.9650348
 1276858219, 0, 0.1016299, 0.2403725, -0.02212042, 0.9650923
 1276858219, 1, 0.1016047, 0.2403077, -0.02206538, 0.9651123
 1276958179, 0, 0.1014411, 0.2400926, -0.02228789, 0.965178
 1276958179, 1, 0.1014163, 0.2400203, -0.02222937, 0.9651999
 1277058139, 0, 0.1010778, 0.2403539, -0.0225961, 0.9651439
 1277058139, 1, 0.101054, 0.2402695, -0.02253256, 0.9651689
 1277158099, 0, 0.1005684, 0.240839, -0.02294477, 0.9650679
 1277158099, 1, 0.1005406, 0.2407374, -0.02288357, 0.9650976
 1277258059, 0, 0.09993348, 0.2410134, -0.02318242, 0.9650847
 1277258059, 1, 0.09990574, 0.2408914, -0.02311716, 0.9651195
 1277358019, 0, 0.09919889, 0.2409568, -0.02320985, 0.9651739
 1277358019, 1, 0.09917119, 0.2408179, -0.02314389, 0.965213
 1277457979, 0, 0.09846345, 0.240811, -0.02324981, 0.9652846
 1277457979, 1, 0.09844196, 0.2406623, -0.02318163, 0.9653256
 1277557939, 0, 0.09778937, 0.2403662, -0.02326595, 0.9654636
 1277557939, 1, 0.09777255, 0.2402099, -0.0232012, 0.9655058
 1277657899, 0, 0.0971998, 0.2403193, -0.02333089, 0.9655333
 1277657899, 1, 0.09717799, 0.240161, -0.0232687, 0.9655764
 1277757859, 0, 0.09671777, 0.2406505, -0.02337569, 0.9654981
 1277757859, 1, 0.09669341, 0.2405084, -0.02331791, 0.9655374
 1277857819, 0, 0.09637903, 0.2410315, -0.02343459, 0.9654355
 1277857819, 1, 0.0963484, 0.2409116, -0.02337696, 0.9654699
 1277957779, 0, 0.09614687, 0.2415869, -0.02340561, 0.9653205
 1277957779, 1, 0.09610911, 0.241494, -0.02334799, 0.9653489
 1278057739, 0, 0.09605828, 0.2419797, -0.0233466, 0.9652324
 1278057739, 1, 0.09601584, 0.2419053, -0.023291, 0.9652566
 1278157699, 0, 0.09610869, 0.2423088, -0.02325643, 0.965147
 1278157699, 1, 0.09605977, 0.2422562, -0.02320327, 0.9651663
 1278257659, 0, 0.09630847, 0.2424921, -0.02311829, 0.9650844
 1278257659, 1, 0.09625877, 0.2424512, -0.0230727, 0.9651006
 1278357619, 0, 0.0966331, 0.2428313, -0.0229745, 0.9649701
 1278357619, 1, 0.09658195, 0.2427841, -0.02292924, 0.9649881
 1278457579, 0, 0.09704985, 0.2432065, -0.02291623, 0.9648351
 1278457579, 1, 0.09699309, 0.2431675, -0.02287168, 0.9648517
 1278557539, 0, 0.09751698, 0.2432299, -0.02285618, 0.9647835
 1278557539, 1, 0.09746058, 0.2431997, -0.02281353, 0.9647979
 1278657499, 0, 0.09800068, 0.2432231, -0.02277321, 0.9647382
 1278657499, 1, 0.0979405, 0.2432009, -0.02273139, 0.9647509
 1278757459, 0, 0.09843104, 0.2431663, -0.02262061, 0.9647123
 1278757459, 1, 0.09836822, 0.243154, -0.0225818, 0.9647227
 1278857419, 0, 0.09881314, 0.2427799, -0.02244172, 0.9647747
 1278857419, 1, 0.09874581, 0.242772, -0.02239873, 0.9647846
 1278958212, 0, 0.09915257, 0.2423182, -0.02235079, 0.9648581
 1278958212, 1, 0.09908763, 0.2423159, -0.02230793, 0.9648663
 1279058172, 0, 0.0994004, 0.2421992, -0.02233672, 0.9648628
 1279058172, 1, 0.09933683, 0.2421963, -0.0222933, 0.964871
 1279158132, 0, 0.09954172, 0.2423895, -0.0224453, 0.9647979
 1279158132, 1, 0.09947649, 0.2423749, -0.02240551, 0.9648092
 1279258092, 0, 0.09957206, 0.2428704, -0.02263257, 0.9646695
 1279258092, 1, 0.0995073, 0.2428423, -0.02259357, 0.9646841
 1279358052, 0, 0.09949142, 0.2429097, -0.02269301, 0.9646664
 1279358052, 1, 0.09942541, 0.2428765, -0.02265622, 0.9646825
 1279458012, 0, 0.09935101, 0.2428712, -0.02279515, 0.9646882
 1279458012, 1, 0.09928031, 0.2428326, -0.0227602, 0.964706
 1279557972, 0, 0.09917576, 0.2427514, -0.02291587, 0.9647335
 1279557972, 1, 0.09910268, 0.2427006, -0.02288062, 0.9647547
 1279657932, 0, 0.09897121, 0.2423361, -0.02300412, 0.9648568
 1279657932, 1, 0.09890026, 0.2422778, -0.02296973, 0.9648796
 1279757892, 0, 0.09869865, 0.2421955, -0.0230037, 0.9649201
 1279757892, 1, 0.09862659, 0.2421257, -0.02296607, 0.9649459
 1279857852, 0, 0.09840264, 0.2422151, -0.02299737, 0.9649456
 1279857852, 1, 0.09833291, 0.2421374, -0.02296073, 0.964973
 1279957812, 0, 0.0981134, 0.2422584, -0.02297626, 0.9649646
 1279957812, 1, 0.09804716, 0.2421737, -0.02294051, 0.9649935
 1280057772, 0, 0.09786465, 0.242271, -0.0229647, 0.964987
 1280057772, 1, 0.09779575, 0.2421964, -0.02292993, 0.9650135
 1280157732, 0, 0.09768128, 0.2422449, -0.02291428, 0.9650133
 1280157732, 1, 0.09760981, 0.2421838, -0.02288151, 0.9650367
 1280257692, 0, 0.09758595, 0.2422198, -0.02284795, 0.9650308
 1280257692, 1, 0.09751777, 0.2421697, -0.02281667, 0.9650511
 1280357652, 0, 0.09757032, 0.2421658, -0.02276627, 0.9650479
 1280357652, 1, 0.09750012, 0.2421263, -0.02274025, 0.9650655
 1280457612, 0, 0.0976055, 0.2423785, -0.02270348, 0.9649924
 1280457612, 1, 0.09753004, 0.2423478, -0.02267529, 0.9650084
 1280557572, 0, 0.09769848, 0.2424818, -0.02265698, 0.9649581
 1280557572, 1, 0.09761924, 0.2424678, -0.02263377, 0.9649702
 1280657532, 0, 0.09784646, 0.2424182, -0.02268041, 0.9649586
 1280657532, 1, 0.09776779, 0.2424071, -0.02265068, 0.9649701
 1280757492, 0, 0.09799232, 0.242304, -0.0226451, 0.9649733
 1280757492, 1, 0.09791101, 0.2422847, -0.02261825, 0.964987
 1280857452, 0, 0.09813948, 0.2421224, -0.02258642, 0.9650053
 1280857452, 1, 0.09805254, 0.2421042, -0.02255454, 0.9650195
 1280957412, 0, 0.0982765, 0.2418511, -0.02253569, 0.9650606
 1280957412, 1, 0.09818873, 0.241831, -0.02250175, 0.9650753
 1281058205, 0, 0.09841011, 0.2413279, -0.02250325, 0.9651787
 1281058205, 1, 0.09832201, 0.2413134, -0.02247277, 0.965192
 1281158165, 0, 0.09851905, 0.2411707, -0.02251979, 0.9652064
 1281158165, 1, 0.09843089, 0.2411587, -0.02248621, 0.9652193
 1281258125, 0, 0.09861739, 0.2413879, -0.02260383, 0.9651402
 1281258125, 1, 0.098526, 0.2413742, -0.02256786, 0.9651538
 1281358085, 0, 0.09869411, 0.2417004, -0.02269537, 0.9650519
 1281358085, 1, 0.09860018, 0.2416687, -0.02265967, 0.9650704
 1281458045, 0, 0.09876549, 0.2416832, -0.02274716, 0.9650478
 1281458045, 1, 0.09867559, 0.2416393, -0.02270826, 0.9650689
 1281558005, 0, 0.09881022, 0.2414675, -0.02278028, 0.9650964
 1281558005, 1, 0.09871808, 0.2414056, -0.02273484, 0.9651224
 1281657965, 0, 0.09880888, 0.241364, -0.02282749, 0.9651213
 1281657965, 1, 0.09871671, 0.2412927, -0.02278125, 0.9651496
 1281757925, 0, 0.09873507, 0.240913, -0.02270296, 0.9652445
 1281757925, 1, 0.09864698, 0.2408353, -0.02266051, 0.9652739
 1281857885, 0, 0.09859736, 0.2410229, -0.02261498, 0.9652331
 1281857885, 1, 0.09850989, 0.2409299, -0.02256701, 0.9652664
 1281957845, 0, 0.09845082, 0.2410847, -0.02254862, 0.9652343
 1281957845, 1, 0.09835682, 0.2409819, -0.02250098, 0.9652706
 1282057805, 0, 0.09830657, 0.2411962, -0.02252077, 0.9652218
 1282057805, 1, 0.0982145, 0.241081, -0.02247564, 0.9652609
 1282157765, 0, 0.09818487, 0.2411486, -0.02253314, 0.9652457
 1282157765, 1, 0.09809141, 0.2410224, -0.02248568, 0.9652879
 1282257725, 0, 0.0980845, 0.2411524, -0.02256609, 0.9652542
 1282257725, 1, 0.09799568, 0.2410219, -0.02251888, 0.9652969
 1282357685, 0, 0.0979971, 0.2410915, -0.02258236, 0.9652779
 1282357685, 1, 0.09791059, 0.2409556, -0.02252723, 0.965322
 1282457645, 0, 0.09792989, 0.2411132, -0.02259292, 0.9652791
 1282457645, 1, 0.0978457, 0.2409794, -0.02254268, 0.9653222
 1282557605, 0, 0.09789853, 0.2413766, -0.02264969, 0.9652151
 1282557605, 1, 0.09781682, 0.2412512, -0.02259792, 0.965256
 1282657565, 0, 0.09790736, 0.2415382, -0.02271542, 0.9651722
 1282657565, 1, 0.09782393, 0.2414249, -0.0226688, 0.9652101
 1282757525, 0, 0.0979434, 0.2414453, -0.02271735, 0.9651918
 1282757525, 1, 0.09785593, 0.241344, -0.02267323, 0.965227
 1282857485, 0, 0.09801342, 0.2413806, -0.02272773, 0.9652006
 1282857485, 1, 0.0979204, 0.2412894, -0.02268197, 0.9652339
 1282957445, 0, 0.0981086, 0.2410881, -0.02271285, 0.9652644
 1282957445, 1, 0.09801536, 0.2410144, -0.02266441, 0.9652934
 1283058238, 0, 0.09819171, 0.2410152, -0.0227132, 0.9652742
 1283058238, 1, 0.09809541, 0.2409436, -0.02266499, 0.9653029
 1283158198, 0, 0.09824296, 0.2404305, -0.02266145, 0.965416
 1283158198, 1, 0.09815288, 0.2403472, -0.0226155, 0.9654469
 1283258158, 0, 0.09824461, 0.2407459, -0.02272238, 0.9653358
 1283258158, 1, 0.09815421, 0.2406656, -0.02267726, 0.965366
 1283358118, 0, 0.09821606, 0.2416526, -0.02281045, 0.96511
