Time,XKY0_C,XKY0_YC,XKY0_YCS,XKY0_Y0,XKY0_Y1,XKY0_Y2,XKY0_Y3,XKY0_Y4,XKY0_W0,XKY0_W1,XKY0_W2,XKY0_W3,XKY0_W4
 96094047, 0, 1.701374, 13.84556, 217.493, 289.8795, 0.9000559, 71.90561, 144.2698, 0.1919056, 0.2028541, 0.2100015, 0.2031544, 0.1920843
 96094047, 1, 1.820779, 13.84377, 217.5068, 289.902, 0.9081787, 71.89604, 144.2634, 0.1917699, 0.2028786, 0.2101571, 0.2032208, 0.1919736
 96194007, 0, 1.702113, 13.84558, 217.4937, 289.8803, 0.9007948, 71.90635, 144.2706, 0.1919056, 0.2028541, 0.2100015, 0.2031544, 0.1920843
 96194007, 1, 1.8219, 13.8438, 217.5079, 289.9031, 0.9092993, 71.89716, 144.2645, 0.1917699, 0.2028786, 0.2101571, 0.2032208, 0.1919736
 96293967, 0, 1.263155, 13.84738, 217.4935, 289.868, 0.8943633, 71.91556, 144.2839, 0.192053, 0.2028933, 0.2098731, 0.2030402, 0.1921403
 96293967, 1, 1.389865, 13.84554, 217.5082, 289.8912, 0.9032834, 71.90687, 144.2784, 0.1919176, 0.202918, 0.2100285, 0.2031063, 0.1920295
 96393927, 0, 1.264902, 13.84741, 217.4952, 289.8697, 0.8961104, 71.9173, 144.2857, 0.192053, 0.2028933, 0.2098731, 0.2030402, 0.1921403
 96393927, 1, 1.391758, 13.84556, 217.5101, 289.8931, 0.9051766, 71.90877, 144.2803, 0.1919176, 0.202918, 0.2100285, 0.2031063, 0.1920295
 96493887, 0, 0.9042843, 13.84886, 217.497, 289.8615, 0.8930736, 71.92722, 144.2988, 0.1921755, 0.2029239, 0.2097652, 0.2029467, 0.1921888
 96493887, 1, 1.032854, 13.84697, 217.5114, 289.8844, 0.9016386, 71.91835, 144.2932, 0.1920414, 0.202949, 0.2099194, 0.2030117, 0.1920784
 96593847, 0, 0.9092748, 13.84888, 217.502, 289.8665, 0.8980636, 71.9322, 144.3038, 0.1921755, 0.2029239, 0.2097652, 0.2029467, 0.1921888
 96593847, 1, 1.037901, 13.847, 217.5165, 289.8894, 0.9066854, 71.9234, 144.2983, 0.1920414, 0.202949, 0.2099194, 0.2030117, 0.1920784
 96693807, 0, 0.7373418, 13.84947, 217.5083, 289.8675, 0.9031001, 71.94509, 144.3177, 0.1922504, 0.2029331, 0.2096934, 0.2028955, 0.1922276
 96693807, 1, 0.8676202, 13.84756, 217.5228, 289.8903, 0.9116591, 71.93635, 144.3122, 0.1921171, 0.2029584, 0.2098469, 0.20296, 0.1921177
 96793767, 0, 0.7454734, 13.8495, 217.5164, 289.8756, 0.911231, 71.95323, 144.3258, 0.1922504, 0.2029331, 0.2096934, 0.2028955, 0.1922276
 96793767, 1, 0.8758149, 13.84758, 217.531, 289.8984, 0.919853, 71.94453, 144.3204, 0.1921171, 0.2029584, 0.2098469, 0.20296, 0.1921177
 96893727, 0, 0.4900506, 13.84921, 217.5263, 289.8797, 0.9156091, 71.96342, 144.3395, 0.1923062, 0.2029663, 0.2096562, 0.2028406, 0.1922308
 96893727, 1, 0.6221118, 13.84725, 217.5409, 289.9025, 0.9242264, 71.9548, 144.3342, 0.1921734, 0.2029919, 0.2098094, 0.2029045, 0.1921208
 96993687, 0, 0.5004542, 13.84924, 217.5367, 289.8901, 0.9260135, 71.97383, 144.3499, 0.1923062, 0.2029663, 0.2096562, 0.2028406, 0.1922308
 96993687, 1, 0.6321245, 13.84727, 217.5509, 289.9125, 0.9342398, 71.96481, 144.3442, 0.1921734, 0.2029919, 0.2098094, 0.2029045, 0.1921208
 97093647, 0, 359.943, 13.8484, 217.554, 289.8974, 0.9273646, 71.98125, 144.3673, 0.1923644, 0.2030606, 0.2096542, 0.2027451, 0.1921756
 97093647, 1, 0.08210614, 13.84633, 217.5682, 289.9198, 0.9355421, 71.97219, 144.3616, 0.1922314, 0.2030866, 0.2098078, 0.202809, 0.1920653
 97193607, 0, 359.9525, 13.84842, 217.5636, 289.907, 0.936945, 71.99084, 144.3769, 0.1923644, 0.2030606, 0.2096542, 0.2027451, 0.1921756
 97193607, 1, 0.09139353, 13.84635, 217.5775, 289.9291, 0.9448295, 71.98148, 144.3709, 0.1922314, 0.2030866, 0.2098078, 0.202809, 0.1920653
 97294400, 0, 359.3959, 13.84734, 217.5808, 289.9149, 0.9369992, 71.99496, 144.3917, 0.1924036, 0.2031624, 0.2096765, 0.2026564, 0.1921011
 97294400, 1, 359.5435, 13.84516, 217.5962, 289.9384, 0.9462145, 71.98692, 144.3871, 0.1922705, 0.2031886, 0.2098303, 0.2027202, 0.1919905
 97394360, 0, 359.4037, 13.84736, 217.5886, 289.9227, 0.9448386, 72.00279, 144.3995, 0.1924036, 0.2031624, 0.2096765, 0.2026564, 0.1921011
 97394360, 1, 359.5507, 13.84518, 217.6033, 289.9456, 0.9533508, 71.99406, 144.3943, 0.1922705, 0.2031886, 0.2098303, 0.2027202, 0.1919905
 97494320, 0, 358.7202, 13.84698, 217.6059, 289.9285, 0.941332, 72.00471, 144.4144, 0.1924557, 0.2032859, 0.2096987, 0.2025461, 0.1920136
 97494320, 1, 358.872, 13.84462, 217.6204, 289.951, 0.9493522, 71.99544, 144.4088, 0.192322, 0.2033132, 0.2098539, 0.2026094, 0.1919015
 97594280, 0, 358.7267, 13.84701, 217.6124, 289.935, 0.9478611, 72.01123, 144.4209, 0.1924557, 0.2032859, 0.2096987, 0.2025461, 0.1920136
 97594280, 1, 358.8779, 13.84464, 217.6263, 289.9569, 0.9552426, 72.00133, 144.4147, 0.192322, 0.2033132, 0.2098539, 0.2026094, 0.1919015
 97694240, 0, 358.1762, 13.84689, 217.6262, 289.9395, 0.9449553, 72.01276, 144.4329, 0.1924984, 0.2033856, 0.209716, 0.2024566, 0.1919433
 97694240, 1, 358.3325, 13.84438, 217.6407, 289.9619, 0.9527685, 72.00325, 144.4271, 0.1923642, 0.2034139, 0.2098722, 0.2025196, 0.1918301
 97794200, 0, 358.1813, 13.84692, 217.6313, 289.9446, 0.9500662, 72.01788, 144.438, 0.1924984, 0.2033856, 0.209716, 0.2024566, 0.1919433
 97794200, 1, 358.3376, 13.8444, 217.6458, 289.967, 0.9578668, 72.00835, 144.4322, 0.1923642, 0.2034139, 0.2098722, 0.2025196, 0.1918301
 97894160, 0, 357.737, 13.8469, 217.6424, 289.9481, 0.9476576, 72.01913, 144.4476, 0.1925339, 0.2034661, 0.2097289, 0.2023838, 0.1918873
 97894160, 1, 357.8981, 13.84426, 217.6571, 289.9708, 0.955625, 72.00975, 144.4421, 0.1923993, 0.203495, 0.2098858, 0.2024466, 0.1917733
 97994120, 0, 357.7414, 13.84693, 217.6468, 289.9524, 0.9520303, 72.02351, 144.452, 0.1925339, 0.2034661, 0.2097289, 0.2023838, 0.1918873
 97994120, 1, 357.9031, 13.84429, 217.6621, 289.9758, 0.9606213, 72.01474, 144.4471, 0.1923993, 0.203495, 0.2098858, 0.2024466, 0.1917733
 98094080, 0, 357.3828, 13.84691, 217.6561, 289.9556, 0.9505661, 72.0251, 144.4603, 0.1925636, 0.203531, 0.2097382, 0.2023244, 0.1918428
 98094080, 1, 357.5447, 13.84415, 217.6712, 289.9786, 0.9587003, 72.0159, 144.4551, 0.1924291, 0.203561, 0.2098956, 0.2023865, 0.1917278
 98194040, 0, 357.387, 13.84694, 217.6602, 289.9598, 0.9547292, 72.02926, 144.4645, 0.1925636, 0.203531, 0.2097382, 0.2023244, 0.1918428
 98194040, 1, 357.5488, 13.84418, 217.6753, 289.9827, 0.9628256, 72.02002, 144.4592, 0.1924291, 0.203561, 0.2098956, 0.2023865, 0.1917278
 98294000, 0, 357.0983, 13.84686, 217.6684, 289.963, 0.9542755, 72.03133, 144.472, 0.1925882, 0.2035834, 0.2097449, 0.2022762, 0.1918074
 98294000, 1, 357.2634, 13.84401, 217.6838, 289.9862, 0.9625574, 72.02226, 144.4669, 0.1924534, 0.2036137, 0.2099029, 0.2023382, 0.1916919
 98393960, 0, 357.1028, 13.84688, 217.6729, 289.9675, 0.9587476, 72.0358, 144.4765, 0.1925882, 0.2035834, 0.2097449, 0.2022762, 0.1918074
 98393960, 1, 357.2678, 13.84403, 217.6882, 289.9906, 0.9669304, 72.02663, 144.4713, 0.1924534, 0.2036137, 0.2099029, 0.2023382, 0.1916919
 98493920, 0, 356.8708, 13.84672, 217.6812, 289.9717, 0.9600679, 72.03922, 144.4842, 0.1926085, 0.2036256, 0.2097498, 0.202237, 0.1917791
 98493920, 1, 357.0386, 13.84379, 217.6968, 289.9951, 0.9684886, 72.03026, 144.4793, 0.1924735, 0.2036562, 0.2099082, 0.2022989, 0.1916632
 98593880, 0, 356.8764, 13.84674, 217.6868, 289.9773, 0.9656704, 72.04482, 144.4898, 0.1926085, 0.2036256, 0.2097498, 0.202237, 0.1917791
 98593880, 1, 357.0442, 13.84382, 217.7023, 290.0006, 0.9740146, 72.03578, 144.4848, 0.1924735, 0.2036562, 0.2099082, 0.2022989, 0.1916632
 98693840, 0, 356.6917, 13.84648, 217.6969, 289.9842, 0.9701867, 72.05105, 144.4996, 0.1926254, 0.2036598, 0.2097535, 0.2022049, 0.1917564
 98693840, 1, 356.8624, 13.84349, 217.7132, 290.0083, 0.9792618, 72.04273, 144.4953, 0.1924901, 0.2036907, 0.2099123, 0.2022668, 0.1916401
 98793800, 0, 356.701, 13.8465, 217.7063, 289.9935, 0.9795545, 72.06042, 144.5089, 0.1926254, 0.2036598, 0.2097535, 0.2022049, 0.1917564
 98793800, 1, 356.8712, 13.84352, 217.722, 290.0171, 0.9880595, 72.05153, 144.5041, 0.1924901, 0.2036907, 0.2099123, 0.2022668, 0.1916401
 98893760, 0, 356.5554, 13.84615, 217.7181, 290.0027, 0.9868741, 72.06915, 144.5205, 0.1926392, 0.2036874, 0.2097562, 0.202179, 0.1917382
 98893760, 1, 356.7265, 13.8431, 217.7341, 290.0265, 0.9955213, 72.06039, 144.5159, 0.1925038, 0.2037187, 0.2099153, 0.2022407, 0.1916215
 98993720, 0, 356.5637, 13.84617, 217.7265, 290.0111, 0.9952163, 72.07749, 144.5288, 0.1926392, 0.2036874, 0.2097562, 0.202179, 0.1917382
 98993720, 1, 356.7343, 13.84313, 217.7419, 290.0343, 1.003374, 72.06824, 144.5237, 0.1925038, 0.2037187, 0.2099153, 0.2022407, 0.1916215
 99093680, 0, 356.5584, 13.84467, 217.7326, 290.0175, 0.999782, 72.08053, 144.5328, 0.1926248, 0.2036968, 0.2097768, 0.2021816, 0.1917199
 99093680, 1, 356.7285, 13.84162, 217.7476, 290.0403, 1.007504, 72.07085, 144.5273, 0.1924894, 0.2037281, 0.209936, 0.2022433, 0.1916032
 99193640, 0, 356.561, 13.84469, 217.7352, 290.0201, 1.002389, 72.08314, 144.5354, 0.1926248, 0.2036968, 0.2097768, 0.2021816, 0.1917199
 99193640, 1, 356.731, 13.84164, 217.7501, 290.0428, 1.00993, 72.07327, 144.5297, 0.1924894, 0.2037281, 0.209936, 0.2022433, 0.1916032
 99294433, 0, 356.5553, 13.84331, 217.7389, 290.0241, 1.004822, 72.08435, 144.5374, 0.1926132, 0.2037045, 0.2097935, 0.2021837, 0.191705
 99294433, 1, 356.7249, 13.84025, 217.7536, 290.0466, 1.012246, 72.07436, 144.5315, 0.1924779, 0.2037358, 0.2099527, 0.2022454, 0.1915883
 99394393, 0, 356.558, 13.84333, 217.7416, 290.0268, 1.007501, 72.08703, 144.5401, 0.1926132, 0.2037045, 0.2097935, 0.2021837, 0.191705
 99394393, 1, 356.7271, 13.84027, 217.7558, 290.0488, 1.014427, 72.07654, 144.5337, 0.1924779, 0.2037358, 0.2099527, 0.2022454, 0.1915883
 99494353, 0, 356.5547, 13.84205, 217.7458, 290.0311, 1.01063, 72.08916, 144.5428, 0.1926038, 0.2037107, 0.209807, 0.2021855, 0.191693
 99494353, 1, 356.724, 13.83899, 217.7601, 290.0533, 1.017721, 72.07883, 144.5366, 0.1924684, 0.2037419, 0.2099662, 0.2022472, 0.1915763
 99594313, 0, 356.5594, 13.84207, 217.7505, 290.0359, 1.015416, 72.09395, 144.5476, 0.1926038, 0.2037107, 0.209807, 0.2021855, 0.191693
 99594313, 1, 356.7292, 13.83901, 217.7653, 290.0585, 1.022912, 72.08403, 144.5418, 0.1924684, 0.2037419, 0.2099662, 0.2022472, 0.1915763
 99694273, 0, 356.5605, 13.84088, 217.7577, 290.0433, 1.021789, 72.09953, 144.5537, 0.1925962, 0.2037157, 0.2098179, 0.2021868, 0.1916833
 99694273, 1, 356.7309, 13.83781, 217.7727, 290.066, 1.029464, 72.08977, 144.548, 0.1924607, 0.2037468, 0.2099772, 0.2022487, 0.1915666
 99794233, 0, 356.5707, 13.8409, 217.768, 290.0536, 1.032074, 72.10981, 144.5639, 0.1925962, 0.2037157, 0.2098179, 0.2021868, 0.1916833
 99794233, 1, 356.7421, 13.83784, 217.7838, 290.0772, 1.04062, 72.10092, 144.5592, 0.1924607, 0.2037468, 0.2099772, 0.2022487, 0.1915666
 99894193, 0, 356.5768, 13.83977, 217.7793, 290.0649, 1.042659, 72.11975, 144.5743, 0.1925901, 0.2037198, 0.2098268, 0.2021879, 0.1916754
 99894193, 1, 356.7474, 13.83668, 217.7942, 290.0876, 1.05026, 72.10991, 144.5686, 0.1924545, 0.2037509, 0.2099862, 0.2022498, 0.1915586
 99994153, 0, 356.5884, 13.83978, 217.788, 290.0739, 1.05172, 72.12868, 144.583, 0.1925901, 0.2037198, 0.2098268, 0.2021879, 0.1916754
 99994153, 1, 356.7587, 13.83669, 217.8026, 290.0963, 1.05902, 72.11853, 144.577, 0.1924545, 0.2037509, 0.2099862, 0.2022498, 0.1915586
 100094113, 0, 356.6055, 13.83765, 217.7968, 290.0839, 1.058059, 72.13149, 144.5873, 0.1925559, 0.2037343, 0.2098711, 0.2021993, 0.1916395
 100094113, 1, 356.7788, 13.83454, 217.8116, 290.1066, 1.06567, 72.12159, 144.5815, 0.1924198, 0.2037648, 0.2100305, 0.2022619, 0.191523
 100194073, 0, 356.6101, 13.83767, 217.8015, 290.0886, 1.062699, 72.13613, 144.5919, 0.1925559, 0.2037343, 0.2098711, 0.2021993, 0.1916395
 100194073, 1, 356.7831, 13.83456, 217.816, 290.1109, 1.069993, 72.12592, 144.5858, 0.1924198, 0.2037648, 0.2100305, 0.2022619, 0.191523
 100294033, 0, 356.7254, 13.83472, 217.8072, 290.0975, 1.068041, 72.13597, 144.5919, 0.1925025, 0.2037355, 0.209927, 0.2022307, 0.1916043
 100294033, 1, 356.9008, 13.83161, 217.8214, 290.1198, 1.075261, 72.12563, 144.5855, 0.192366, 0.203765, 0.2100863, 0.2022941, 0.1914885
 100393993, 0, 356.7291, 13.83474, 217.8109, 290.1012, 1.071722, 72.13965, 144.5956, 0.1925025, 0.2037355, 0.209927, 0.2022307, 0.1916043
 100393993, 1, 356.9047, 13.83164, 217.8253, 290.1236, 1.079092, 72.12946, 144.5894, 0.192366, 0.203765, 0.2100863, 0.2022941, 0.1914885
 100493953, 0, 357.03, 13.83014, 217.8155, 290.1131, 1.079426, 72.13753, 144.5913, 0.192407, 0.2037149, 0.2100132, 0.2023014, 0.1915635
 100493953, 1, 357.2074, 13.82704, 217.8295, 290.1353, 1.086628, 72.12701, 144.5847, 0.1922694, 0.2037431, 0.2101729, 0.2023663, 0.1914483
 100593913, 0, 357.0338, 13.83016, 217.8192, 290.1168, 1.083191, 72.14129, 144.5951, 0.192407, 0.2037149, 0.2100132, 0.2023014, 0.1915635
 100593913, 1, 357.2103, 13.82707, 217.8324, 290.1382, 1.089543, 72.12994, 144.5876, 0.1922694, 0.2037431, 0.2101729, 0.2023663, 0.1914483
 100693873, 0, 357.2733, 13.82533, 217.8262, 290.1306, 1.090218, 72.13732, 144.5909, 0.1922998, 0.2037125, 0.2101226, 0.2023675, 0.1914975
 100693873, 1, 357.4529, 13.82229, 217.8393, 290.152, 1.096725, 72.12607, 144.5833, 0.1921621, 0.203739, 0.2102815, 0.2024336, 0.1913838
 100793833, 0, 357.2774, 13.82536, 217.8303, 290.1347, 1.094312, 72.14142, 144.595, 0.1922998, 0.2037125, 0.2101226, 0.2023675, 0.1914975
 100793833, 1, 357.4568, 13.82231, 217.8431, 290.1558, 1.100593, 72.12994, 144.5872, 0.1921621, 0.203739, 0.2102815, 0.2024336, 0.1913838
 100893793, 0, 357.5626, 13.82042, 217.8371, 290.1491, 1.102504, 72.13808, 144.5905, 0.1921871, 0.2037014, 0.2102325, 0.2024425, 0.1914365
 100893793, 1, 357.7431, 13.81744, 217.8496, 290.1702, 1.108794, 72.12654, 144.5825, 0.1920492, 0.2037263, 0.2103906, 0.2025097, 0.1913242
 100993753, 0, 357.5676, 13.82044, 217.8421, 290.1541, 1.107502, 72.14307, 144.5955, 0.1921871, 0.2037014, 0.2102325, 0.2024425, 0.1914365
 100993753, 1, 357.748, 13.81747, 217.8546, 290.1751, 1.113718, 72.13146, 144.5874, 0.1920492, 0.2037263, 0.2103906, 0.2025097, 0.1913242
 101093713, 0, 357.9818, 13.81466, 217.8493, 290.172, 1.118924, 72.13998, 144.5895, 0.1920452, 0.2036729, 0.210362, 0.2025463, 0.1913737
 101093713, 1, 358.161, 13.81177, 217.8619, 290.1932, 1.125503, 72.12863, 144.5815, 0.1919067, 0.2036965, 0.2105199, 0.2026146, 0.1912622
 101193673, 0, 357.9875, 13.81468, 217.855, 290.1777, 1.124631, 72.14568, 144.5952, 0.1920452, 0.2036729, 0.210362, 0.2025463, 0.1913737
 101193673, 1, 358.1663, 13.81179, 217.8672, 290.1985, 1.130755, 72.13389, 144.5868, 0.1919067, 0.2036965, 0.2105199, 0.2026146, 0.1912622
 101293633, 0, 358.5049, 13.80934, 217.86, 290.1948, 1.13839, 72.14537, 144.5892, 0.1919072, 0.2036167, 0.2104704, 0.2026653, 0.1913404
 101293633, 1, 358.6837, 13.80652, 217.8722, 290.2158, 1.14481, 72.1337, 144.5807, 0.1917676, 0.2036387, 0.2106287, 0.2027354, 0.1912296
 101394426, 0, 358.511, 13.80936, 217.8661, 290.2009, 1.14448, 72.15145, 144.5953, 0.1919072, 0.2036167, 0.2104704, 0.2026653, 0.1913404
 101394426, 1, 358.6898, 13.80655, 217.8782, 290.2219, 1.150863, 72.13976, 144.5868, 0.1917676, 0.2036387, 0.2106287, 0.2027354, 0.1912296
 101494386, 0, 359.0085, 13.80444, 217.8709, 290.2177, 1.15787, 72.15103, 144.5893, 0.1917716, 0.2035618, 0.2105772, 0.2027822, 0.1913072
 101494386, 1, 359.185, 13.80171, 217.8826, 290.2383, 1.163975, 72.13893, 144.5802, 0.1916313, 0.2035826, 0.2107356, 0.2028535, 0.1911971
 101594346, 0, 359.0116, 13.80447, 217.8768, 290.2234, 1.163439, 72.15673, 144.5952, 0.1917716, 0.2035618, 0.2105772, 0.2027822, 0.1913072
 101594346, 1, 359.188, 13.80174, 217.8883, 290.2438, 1.169368, 72.14446, 144.586, 0.1916313, 0.2035826, 0.2107356, 0.2028535, 0.1911971
 101694306, 0, 359.4923, 13.79995, 217.882, 290.2402, 1.177046, 72.15682, 144.5898, 0.1916387, 0.2035076, 0.2106817, 0.202897, 0.191275
 101694306, 1, 359.6674, 13.79731, 217.8932, 290.2605, 1.182935, 72.1444, 144.5803, 0.1914977, 0.203527, 0.21084, 0.2029696, 0.1911658
 101794266, 0, 359.4981, 13.79997, 217.8878, 290.246, 1.182819, 72.1626, 144.5956, 0.1916387, 0.2035076, 0.2106817, 0.202897, 0.191275
 101794266, 1, 359.6733, 13.79734, 217.8992, 290.2665, 1.188896, 72.15036, 144.5862, 0.1914977, 0.203527, 0.21084, 0.2029696, 0.1911658
 101894226, 0, 359.9651, 13.79584, 217.8925, 290.2622, 1.195997, 72.16257, 144.5901, 0.1915087, 0.2034533, 0.2107832, 0.2030101, 0.1912447
 101894226, 1, 0.1459857, 13.79326, 217.904, 290.2831, 1.20252, 72.15057, 144.5807, 0.191366, 0.2034702, 0.2109417, 0.2030853, 0.1911368
 101994186, 0, 359.9703, 13.79587, 217.8977, 290.2674, 1.20118, 72.16776, 144.5953, 0.1915087, 0.2034533, 0.2107832, 0.2030101, 0.1912447
 101994186, 1, 0.1511059, 13.79329, 217.9091, 290.2881, 1.20764, 72.15569, 144.5858, 0.191366, 0.2034702, 0.2109417, 0.2030853, 0.1911368
 102094146, 0, 0.3435048, 13.79264, 217.9015, 290.2804, 1.211928, 72.168, 144.591, 0.191405, 0.2034085, 0.2108632, 0.2031013, 0.1912219
 102094146, 1, 0.5266858, 13.79012, 217.913, 290.3015, 1.218809, 72.15622, 144.5816, 0.1912613, 0.2034238, 0.2110219, 0.2031781, 0.1911148
 102194106, 0, 0.3479959, 13.79267, 217.906, 290.2849, 1.21642, 72.17249, 144.5955, 0.191405, 0.2034085, 0.2108632, 0.2031013, 0.1912219
 102194106, 1, 0.531426, 13.79014, 217.9178, 290.3063, 1.223551, 72.16096, 144.5864, 0.1912613, 0.2034238, 0.2110219, 0.2031781, 0.1911148
 102294066, 0, 0.5627818, 13.78978, 217.9114, 290.2964, 1.224063, 72.17153, 144.5929, 0.1913199, 0.2033923, 0.2109417, 0.203163, 0.1911831
 102294066, 1, 0.7540383, 13.78723, 217.9233, 290.3183, 1.231651, 72.16019, 144.5838, 0.1911738, 0.2034057, 0.2111016, 0.2032425, 0.1910764
 102394026, 0, 0.5663733, 13.78981, 217.9149, 290.3, 1.227656, 72.17512, 144.5965, 0.1913199, 0.2033923, 0.2109417, 0.203163, 0.1911831
 102394026, 1, 0.757674, 13.78726, 217.9269, 290.3219, 1.235287, 72.16383, 144.5874, 0.1911738, 0.2034057, 0.2111016, 0.2032425, 0.1910764
 102493986, 0, 0.7414784, 13.78745, 217.9189, 290.3091, 1.233683, 72.17427, 144.5942, 0.1912517, 0.203378, 0.2110038, 0.2032133, 0.1911533
 102493986, 1, 0.9365569, 13.7849, 217.9303, 290.3306, 1.24097, 72.1625, 144.5846, 0.1911045, 0.20339, 0.2111641, 0.2032943, 0.1910471
 102593946, 0, 0.744741, 13.78748, 217.9222, 290.3123, 1.236946, 72.17754, 144.5975, 0.1912517, 0.203378, 0.2110038, 0.2032133, 0.1911533
 102593946, 1, 0.9399208, 13.78493, 217.9337, 290.3339, 1.244334, 72.16586, 144.5879, 0.1911045, 0.20339, 0.2111641, 0.2032943, 0.1910471
 102693906, 0, 0.8905431, 13.78549, 217.9264, 290.3207, 1.24299, 72.17802, 144.5968, 0.1911965, 0.2033654, 0.2110534, 0.2032546, 0.1911301
 102693906, 1, 1.088281, 13.78298, 217.9376, 290.3421, 1.250241, 72.16614, 144.5868, 0.1910487, 0.2033763, 0.2112136, 0.2033367, 0.1910247
 102793866, 0, 0.8944365, 13.78551, 217.9303, 290.3246, 1.246884, 72.18192, 144.6006, 0.1911965, 0.2033654, 0.2110534, 0.2032546, 0.1911301
 102793866, 1, 1.092174, 13.783, 217.9415, 290.346, 1.254135, 72.17004, 144.5907, 0.1910487, 0.2033763, 0.2112136, 0.2033367, 0.1910247
 102893826, 0, 1.013508, 13.78384, 217.9349, 290.3326, 1.252975, 72.18355, 144.6013, 0.1911521, 0.2033549, 0.211093, 0.203288, 0.1911119
 102893826, 1, 1.215234, 13.78133, 217.9464, 290.3543, 1.260709, 72.17206, 144.5916, 0.1910035, 0.2033647, 0.2112535, 0.2033714, 0.1910069
 102993786, 0, 1.017773, 13.78386, 217.9391, 290.3368, 1.257241, 72.18782, 144.6055, 0.1911521, 0.2033549, 0.211093, 0.203288, 0.1911119
 102993786, 1, 1.219299, 13.78136, 217.9504, 290.3584, 1.264775, 72.17612, 144.5957, 0.1910035, 0.2033647, 0.2112535, 0.2033714, 0.1910069
 103093746, 0, 1.115501, 13.78243, 217.9444, 290.3447, 1.263716, 72.19072, 144.6076, 0.1911165, 0.2033462, 0.2111247, 0.2033151, 0.1910975
 103093746, 1, 1.319702, 13.77991, 217.9551, 290.366, 1.270895, 72.17856, 144.5972, 0.1909669, 0.2033552, 0.2112858, 0.2033995, 0.1909927
 103193706, 0, 1.120993, 13.78245, 217.9498, 290.3502, 1.269207, 72.19621, 144.6131, 0.1911165, 0.2033462, 0.2111247, 0.2033151, 0.1910975
 103193706, 1, 1.325257, 13.77993, 217.9607, 290.3715, 1.276449, 72.18411, 144.6027, 0.1909669, 0.2033552, 0.2112858, 0.2033995, 0.1909927
 103293666, 0, 1.201491, 13.78124, 217.956, 290.3585, 1.276419, 72.2006, 144.6167, 0.1910882, 0.203339, 0.2111496, 0.2033367, 0.1910864
 103293666, 1, 1.408541, 13.7787, 217.9667, 290.3798, 1.283656, 72.18839, 144.6062, 0.1909377, 0.2033473, 0.2113113, 0.2034222, 0.1909816
 103393626, 0, 1.207811, 13.78127, 217.9623, 290.3649, 1.28274, 72.20692, 144.623, 0.1910882, 0.203339, 0.2111496, 0.2033367, 0.1910864
 103393626, 1, 1.414792, 13.77873, 217.973, 290.3861, 1.289907, 72.19464, 144.6125, 0.1909377, 0.2033473, 0.2113113, 0.2034222, 0.1909816
 103494419, 0, 1.203387, 13.78059, 217.9698, 290.3723, 1.289538, 72.21341, 144.6299, 0.1910849, 0.2033429, 0.2111555, 0.2033363, 0.1910805
 103494419, 1, 1.412352, 13.77802, 217.9808, 290.3938, 1.297063, 72.20144, 144.6196, 0.1909338, 0.203351, 0.2113176, 0.2034221, 0.1909755
 103594379, 0, 1.2115, 13.78062, 217.9779, 290.3804, 1.297652, 72.22153, 144.638, 0.1910849, 0.2033429, 0.2111555, 0.2033363, 0.1910805
 103594379, 1, 1.420052, 13.77804, 217.9885, 290.4016, 1.304764, 72.20914, 144.6273, 0.1909338, 0.203351, 0.2113176, 0.2034221, 0.1909755
 103694339, 0, 1.067676, 13.78067, 217.9872, 290.3861, 1.303218, 72.23048, 144.6494, 0.1911182, 0.2033664, 0.2111354, 0.2033011, 0.1910789
 103694339, 1, 1.276856, 13.77803, 217.9979, 290.4073, 1.310349, 72.21809, 144.6387, 0.1909667, 0.2033751, 0.2112982, 0.2033868, 0.1909731
 103794299, 0, 1.074563, 13.78069, 217.9941, 290.393, 1.310106, 72.23737, 144.6563, 0.1911182, 0.2033664, 0.2111354, 0.2033011, 0.1910789
 103794299, 1, 1.284301, 13.77806, 218.0054, 290.4148, 1.317794, 72.22553, 144.6462, 0.1909667, 0.2033751, 0.2112982, 0.2033868, 0.1909731
 103894259, 0, 0.8101509, 13.78131, 217.9992, 290.3918, 1.308862, 72.24226, 144.6652, 0.1911786, 0.203407, 0.2110976, 0.2032386, 0.1910781
 103894259, 1, 1.022246, 13.77859, 218.0112, 290.4143, 1.317169, 72.23104, 144.6559, 0.191027, 0.2034164, 0.211261, 0.203324, 0.1909716
 103994219, 0, 0.8125842, 13.78133, 218.0016, 290.3942, 1.311297, 72.24469, 144.6677, 0.1911786, 0.203407, 0.2110976, 0.2032386, 0.1910781
 103994219, 1, 1.024867, 13.77862, 218.0139, 290.417, 1.31979, 72.23366, 144.6585, 0.191027, 0.2034164, 0.211261, 0.203324, 0.1909716
 104094179, 0, 0.5246626, 13.78212, 218.0062, 290.392, 1.308864, 72.24875, 144.6762, 0.1912429, 0.2034511, 0.2110581, 0.2031716, 0.1910763
 104094179, 1, 0.7356114, 13.7793, 218.0184, 290.4147, 1.317177, 72.23757, 144.667, 0.1910913, 0.203462, 0.2112222, 0.203256, 0.1909685
 104194139, 0, 0.5280579, 13.78215, 218.0096, 290.3954, 1.31226, 72.25215, 144.6796, 0.1912429, 0.2034511, 0.2110581, 0.2031716, 0.1910763
 104194139, 1, 0.7388635, 13.77933, 218.0217, 290.4179, 1.32043, 72.24082, 144.6702, 0.1910913, 0.203462, 0.2112222, 0.203256, 0.1909685
