Time,ATT_DesRoll,ATT_Roll,ATT_DesPitch,ATT_Pitch,ATT_DesYaw,ATT_Yaw,ATT_ErrRP,ATT_ErrYaw,ATT_AEKF
 737521540, 0.06, 0.8, -12.11, -12.08, 8.51, 4.95, 0, 0.01, 3
 737621500, 0.01, 0.99, -12.05, -12, 8.52, 3.73, 0, 0.01, 3
 737721460, -0.03, 1.1, -11.96, -11.91, 8.52, 2.95, 0, 0.01, 3
 737821420, -0.09, 1.1, -11.87, -11.81, 8.53, 2.63, 0, 0.01, 3
 737921380, -0.13, 1.03, -11.79, -11.74, 8.53, 2.74, 0, 0.01, 3
 738021340, -0.17, 0.88, -11.71, -11.68, 8.54, 3.23, 0, 0, 3
 738121300, -0.2, 0.69, -11.61, -11.59, 8.54, 4.04, 0, 0, 3
 738221260, -0.22, 0.45, -11.5, -11.5, 8.54, 5.08, 0, 0, 3
 738321220, -0.22, 0.21, -11.36, -11.37, 8.54, 6.25, 0, 0.01, 3
 738421180, -0.21, -0.02, -11.22, -11.23, 8.54, 7.48, 0, 0.01, 3
 738521140, -0.19, -0.23, -11.04, -11.05, 8.54, 8.66, 0, 0.01, 3
 738621100, -0.16, -0.4, -10.89, -10.88, 8.54, 9.71, 0, 0.01, 3
 738721060, -0.12, -0.52, -10.65, -10.66, 8.53, 10.6, 0, 0.01, 3
 738821020, -0.08, -0.59, -10.4, -10.4, 8.53, 11.26, 0, 0.01, 3
 738920980, -0.04, -0.6, -10.11, -10.11, 8.52, 11.68, 0, 0.01, 3
 739020940, 0, -0.57, -9.83, -9.82, 8.52, 11.85, 0, 0, 3
 739120900, 0.02, -0.52, -9.73, -9.69, 8.52, 11.79, 0, 0, 3
 739220860, 0.03, -0.45, -9.82, -9.76, 8.52, 11.52, 0, 0, 3
 739320820, 0.05, -0.38, -9.97, -9.93, 8.52, 11.08, 0, 0, 3
 739420780, 0.05, -0.28, -10.11, -10.09, 8.51, 10.5, 0, 0, 3
 739521573, 0.06, -0.16, -10.19, -10.19, 8.51, 9.84, 0, 0, 3
 739621533, 0.06, -0.05, -10.25, -10.25, 8.51, 9.16, 0, 0, 3
 739721493, 0.06, 0.05, -10.32, -10.31, 8.51, 8.5, 0, 0, 3
 739821453, 0.04, 0.15, -10.35, -10.36, 8.52, 7.9, 0, 0, 3
 739921413, 0.04, 0.23, -10.35, -10.37, 8.52, 7.39, 0, 0, 3
 740021373, 0.02, 0.29, -10.38, -10.39, 8.52, 7.01, 0, 0, 3
 740121333, 0, 0.32, -10.38, -10.4, 8.52, 6.76, 0, 0, 3
 740221293, -0.01, 0.32, -10.38, -10.39, 8.52, 6.65, 0, 0, 3
 740321253, -0.02, 0.31, -10.36, -10.38, 8.52, 6.69, 0, 0, 3
 740421213, -0.03, 0.26, -10.34, -10.35, 8.52, 6.84, 0, 0, 3
 740521173, -0.02, 0.21, -10.3, -10.31, 8.52, 7.1, 0, 0, 3
 740621133, -0.01, 0.16, -10.27, -10.28, 8.52, 7.42, 0, 0, 3
 740721093, 0, 0.1, -10.26, -10.26, 8.52, 7.8, 0, 0, 3
 740821053, 0, 0.06, -10.22, -10.23, 8.52, 8.19, 0, 0, 3
 740921013, 0.02, 0.01, -10.17, -10.19, 8.52, 8.57, 0, 0, 3
 741020973, 0.04, -0.03, -10.12, -10.14, 8.52, 8.91, 0, 0, 3
 741120933, 0.06, -0.06, -10.05, -10.05, 8.51, 9.2, 0, 0, 3
 741220893, 0.08, -0.06, -10.02, -10.01, 8.51, 9.41, 0, 0, 3
 741320853, 0.1, -0.07, -9.98, -9.98, 8.51, 9.56, 0, 0, 3
 741420813, 0.11, -0.07, -9.95, -9.95, 8.51, 9.62, 0, 0, 3
 741520773, 0.13, -0.05, -9.9, -9.91, 8.51, 9.61, 0, 0, 3
 741621566, 0.13, -0.02, -9.85, -9.86, 8.51, 9.52, 0, 0, 3
 741721526, 0.14, 0, -9.81, -9.81, 8.51, 9.38, 0, 0, 3
 741821486, 0.14, 0.03, -9.81, -9.8, 8.51, 9.19, 0, 0, 3
 741921446, 0.14, 0.07, -9.76, -9.77, 8.51, 8.98, 0, 0, 3
 742021406, 0.13, 0.1, -9.75, -9.74, 8.51, 8.75, 0, 0, 3
 742121366, 0.13, 0.12, -9.74, -9.74, 8.51, 8.54, 0, 0, 3
 742221326, 0.12, 0.14, -9.74, -9.74, 8.51, 8.34, 0, 0, 3
 742321286, 0.12, 0.15, -9.73, -9.75, 8.51, 8.17, 0, 0, 3
 742421246, 0.11, 0.18, -9.73, -9.75, 8.51, 8.04, 0, 0, 3
 742521206, 0.11, 0.19, -9.71, -9.72, 8.51, 7.96, 0, 0, 3
 742621166, 0.1, 0.2, -9.7, -9.71, 8.51, 7.92, 0, 0, 3
 742721126, 0.1, 0.19, -9.7, -9.71, 8.51, 7.92, 0, 0, 3
 742821086, 0.08, 0.17, -9.73, -9.74, 8.51, 7.96, 0, 0, 3
 742921046, 0.08, 0.16, -9.71, -9.73, 8.51, 8.05, 0, 0, 3
 743021006, 0.07, 0.13, -9.71, -9.71, 8.51, 8.15, 0, 0, 3
 743120966, 0.07, 0.1, -9.71, -9.7, 8.51, 8.27, 0, 0, 3
 743220926, 0.07, 0.08, -9.69, -9.68, 8.51, 8.39, 0, 0, 3
 743320886, 0.08, 0.06, -9.7, -9.69, 8.51, 8.52, 0, 0, 3
 743420846, 0.08, 0.05, -9.72, -9.7, 8.51, 8.63, 0, 0, 3
 743520806, 0.08, 0.04, -9.73, -9.72, 8.51, 8.73, 0, 0, 3
 743620766, 0.07, 0.02, -9.74, -9.73, 8.51, 8.81, 0, 0, 3
 743721559, 0.08, 0.02, -9.71, -9.71, 8.51, 8.86, 0, 0, 3
 743821519, 0.07, 0.02, -9.72, -9.72, 8.51, 8.89, 0, 0, 3
 743921479, 0.08, 0.02, -9.72, -9.73, 8.51, 8.89, 0, 0, 3
 744021439, 0.08, 0.02, -9.71, -9.73, 8.51, 8.86, 0, 0, 3
 744121399, 0.09, 0.04, -9.71, -9.71, 8.51, 8.81, 0, 0, 3
 744221359, 0.09, 0.05, -9.73, -9.71, 8.51, 8.75, 0, 0, 3
 744321319, 0.09, 0.07, -9.75, -9.74, 8.51, 8.68, 0, 0, 3
 744421279, 0.08, 0.07, -9.77, -9.77, 8.51, 8.6, 0, 0, 3
 744521239, 0.08, 0.08, -9.77, -9.78, 8.51, 8.53, 0, 0, 3
 744621199, 0.08, 0.1, -9.78, -9.79, 8.51, 8.46, 0, 0, 3
 744721159, 0.07, 0.1, -9.78, -9.8, 8.51, 8.41, 0, 0, 3
 744821119, 0.06, 0.1, -9.8, -9.81, 8.51, 8.36, 0, 0, 3
 744921079, 0.06, 0.09, -9.82, -9.83, 8.51, 8.34, 0, 0, 3
 745021039, 0.06, 0.09, -9.81, -9.83, 8.51, 8.32, 0, 0, 3
 745120999, 0.06, 0.09, -9.81, -9.82, 8.51, 8.33, 0, 0, 3
 745220959, 0.06, 0.08, -9.8, -9.82, 8.51, 8.34, 0, 0, 3
 745320919, 0.07, 0.08, -9.77, -9.79, 8.51, 8.37, 0, 0, 3
 745420879, 0.07, 0.08, -9.78, -9.79, 8.51, 8.4, 0, 0, 3
 745520839, 0.07, 0.08, -9.79, -9.81, 8.51, 8.44, 0, 0, 3
 745620799, 0.07, 0.07, -9.8, -9.81, 8.51, 8.47, 0, 0, 3
 745721592, 0.08, 0.07, -9.81, -9.82, 8.51, 8.51, 0, 0, 3
 745821552, 0.08, 0.06, -9.79, -9.8, 8.51, 8.54, 0, 0, 3
 745921512, 0.08, 0.06, -9.81, -9.78, 8.51, 8.57, 0, 0, 3
 746021472, 0.08, 0.06, -9.83, -9.8, 8.51, 8.6, 0, 0, 3
 746121432, 0.08, 0.06, -9.82, -9.8, 8.51, 8.62, 0, 0, 3
 746221392, 0.08, 0.06, -9.83, -9.82, 8.51, 8.63, 0, 0, 3
 746321352, 0.08, 0.06, -9.84, -9.84, 8.51, 8.63, 0, 0, 3
 746421312, 0.09, 0.07, -9.84, -9.85, 8.51, 8.63, 0, 0, 3
 746521272, 0.09, 0.07, -9.84, -9.85, 8.51, 8.63, 0, 0, 3
 746621232, 0.08, 0.08, -9.84, -9.86, 8.51, 8.62, 0, 0, 3
 746721192, 0.08, 0.09, -9.84, -9.86, 8.51, 8.61, 0, 0, 3
 746821152, 0.07, 0.09, -9.85, -9.86, 8.51, 8.6, 0, 0, 3
 746921112, 0.07, 0.08, -9.87, -9.87, 8.51, 8.58, 0, 0, 3
 747021072, 0.07, 0.07, -9.87, -9.88, 8.51, 8.56, 0, 0, 3
 747121032, 0.08, 0.07, -9.86, -9.87, 8.51, 8.54, 0, 0, 3
 747220992, 0.08, 0.08, -9.85, -9.86, 8.51, 8.52, 0, 0, 3
 747320952, 0.1, 0.09, -9.82, -9.84, 8.51, 8.5, 0, 0, 3
 747420912, 0.1, 0.09, -9.8, -9.8, 8.51, 8.49, 0, 0, 3
 747520872, 0.11, 0.09, -9.81, -9.79, 8.51, 8.48, 0, 0, 3
 747620832, 0.11, 0.1, -9.82, -9.79, 8.51, 8.46, 0, 0, 3
 747720792, 0.11, 0.11, -9.82, -9.8, 8.51, 8.45, 0, 0, 3
 747821585, 0.11, 0.11, -9.81, -9.82, 8.51, 8.44, 0, 0, 3
 747921545, 0.12, 0.12, -9.77, -9.78, 8.51, 8.44, 0, 0, 3
 748021505, 0.12, 0.12, -9.78, -9.77, 8.51, 8.44, 0, 0, 3
 748121465, 0.13, 0.12, -9.79, -9.77, 8.51, 8.44, 0, 0, 3
 748221425, 0.13, 0.13, -9.78, -9.77, 8.51, 8.44, 0, 0, 3
 748321385, 0.13, 0.13, -9.79, -9.78, 8.51, 8.44, 0, 0, 3
 748421345, 0.12, 0.13, -9.81, -9.78, 8.51, 8.44, 0, 0, 3
 748521305, 0.12, 0.13, -9.82, -9.8, 8.51, 8.45, 0, 0, 3
 748621265, 0.12, 0.12, -9.83, -9.81, 8.51, 8.46, 0, 0, 3
 748721225, 0.12, 0.12, -9.84, -9.83, 8.51, 8.48, 0, 0, 3
 748821185, 0.12, 0.11, -9.84, -9.84, 8.51, 8.5, 0, 0, 3
 748921145, 0.12, 0.11, -9.83, -9.85, 8.51, 8.52, 0, 0, 3
 749021105, 0.12, 0.11, -9.85, -9.87, 8.51, 8.54, 0, 0, 3
 749121065, 0.12, 0.11, -9.84, -9.86, 8.51, 8.55, 0, 0, 3
 749221025, 0.12, 0.11, -9.82, -9.85, 8.51, 8.56, 0, 0, 3
 749320985, 0.12, 0.11, -9.81, -9.83, 8.51, 8.56, 0, 0, 3
 749420945, 0.12, 0.11, -9.78, -9.8, 8.51, 8.55, 0, 0, 3
 749520905, 0.12, 0.12, -9.77, -9.79, 8.51, 8.53, 0, 0, 3
 749620865, 0.12, 0.12, -9.78, -9.79, 8.51, 8.52, 0, 0, 3
 749720825, 0.13, 0.12, -9.78, -9.79, 8.51, 8.51, 0, 0, 3
 749820785, 0.13, 0.12, -9.78, -9.79, 8.51, 8.49, 0, 0, 3
 749921578, 0.13, 0.13, -9.75, -9.77, 8.51, 8.49, 0, 0, 3
 750021538, 0.12, 0.13, -9.73, -9.74, 8.51, 8.48, 0, 0, 3
 750121498, 0.12, 0.13, -9.73, -9.74, 8.51, 8.49, 0, 0, 3
 750221458, 0.12, 0.12, -9.73, -9.75, 8.51, 8.49, 0, 0, 3
 750321418, 0.13, 0.13, -9.71, -9.73, 8.51, 8.51, 0, 0, 3
 750421378, 0.13, 0.12, -9.73, -9.74, 8.51, 8.52, 0, 0, 3
 750521338, 0.13, 0.12, -9.73, -9.75, 8.51, 8.52, 0, 0, 3
 750621298, 0.13, 0.12, -9.74, -9.76, 8.51, 8.52, 0, 0, 3
 750721258, 0.13, 0.12, -9.74, -9.76, 8.51, 8.52, 0, 0, 3
 750821218, 0.13, 0.12, -9.74, -9.76, 8.51, 8.52, 0, 0, 3
 750921178, 0.13, 0.12, -9.74, -9.76, 8.51, 8.52, 0, 0, 3
 751021138, 0.13, 0.12, -9.75, -9.76, 8.51, 8.52, 0, 0, 3
 751121098, 0.14, 0.13, -9.78, -9.79, 8.51, 8.51, 0, 0, 3
 751221058, 0.14, 0.13, -9.78, -9.8, 8.51, 8.5, 0, 0, 3
 751321018, 0.14, 0.14, -9.78, -9.8, 8.51, 8.5, 0, 0, 3
 751420978, 0.13, 0.14, -9.78, -9.79, 8.51, 8.5, 0, 0, 3
 751520938, 0.14, 0.14, -9.76, -9.76, 8.51, 8.49, 0, 0, 3
 751620898, 0.13, 0.13, -9.77, -9.76, 8.51, 8.49, 0, 0, 3
 751720858, 0.14, 0.13, -9.81, -9.8, 8.51, 8.5, 0, 0, 3
 751820818, 0.14, 0.13, -9.85, -9.84, 8.51, 8.5, 0, 0, 3
 751920778, 0.14, 0.13, -9.87, -9.87, 8.51, 8.5, 0, 0, 3
 752021571, 0.14, 0.13, -9.87, -9.88, 8.51, 8.51, 0, 0, 3
 752121531, 0.14, 0.13, -9.88, -9.88, 8.51, 8.52, 0, 0, 3
 752221491, 0.14, 0.13, -9.9, -9.89, 8.51, 8.53, 0, 0, 3
 752321451, 0.14, 0.13, -9.9, -9.9, 8.51, 8.53, 0, 0, 3
 752421411, 0.14, 0.13, -9.9, -9.88, 8.51, 8.54, 0, 0, 3
 752521371, 0.15, 0.14, -9.92, -9.9, 8.51, 8.53, 0, 0, 3
 752621331, 0.15, 0.15, -9.94, -9.92, 8.51, 8.53, 0, 0, 3
 752721291, 0.16, 0.15, -9.94, -9.94, 8.51, 8.53, 0, 0, 3
 752821251, 0.16, 0.16, -9.94, -9.95, 8.51, 8.53, 0, 0, 3
 752921211, 0.16, 0.17, -9.92, -9.96, 8.51, 8.52, 0, 0, 3
 753021171, 0.15, 0.17, -9.91, -9.94, 8.51, 8.52, 0, 0, 3
 753121131, 0.14, 0.17, -9.9, -9.92, 8.51, 8.52, 0, 0, 3
 753221091, 0.14, 0.14, -9.92, -9.93, 8.51, 8.51, 0, 0, 3
 753321051, 0.14, 0.13, -9.9, -9.91, 8.51, 8.51, 0, 0, 3
 753421011, 0.14, 0.13, -9.88, -9.89, 8.51, 8.5, 0, 0, 3
 753520971, 0.14, 0.13, -9.87, -9.87, 8.51, 8.49, 0, 0, 3
 753620931, 0.14, 0.14, -9.83, -9.83, 8.51, 8.48, 0, 0, 3
 753720891, 0.15, 0.15, -9.83, -9.81, 8.51, 8.47, 0, 0, 3
 753820851, 0.15, 0.16, -9.84, -9.82, 8.51, 8.47, 0, 0, 3
 753920811, 0.15, 0.17, -9.83, -9.83, 8.51, 8.46, 0, 0, 3
 754020771, 0.14, 0.17, -9.83, -9.83, 8.51, 8.46, 0, 0, 3
 754121564, 0.14, 0.18, -9.79, -9.8, 8.51, 8.46, 0, 0, 3
 754221524, 0.13, 0.17, -9.78, -9.79, 8.51, 8.46, 0, 0, 3
 754321484, 0.12, 0.15, -9.78, -9.79, 8.51, 8.46, 0, 0, 3
 754421444, 0.12, 0.14, -9.74, -9.76, 8.51, 8.47, 0, 0, 3
 754521404, 0.13, 0.13, -9.56, -9.6, 8.51, 8.48, 0, 0, 3
 754621364, 0.13, 0.12, -9.19, -9.24, 8.51, 8.49, 0, 0, 3
 754721324, 0.14, 0.13, -8.68, -8.74, 8.51, 8.5, 0, 0, 3
 754821284, 0.15, 0.13, -8.12, -8.16, 8.51, 8.51, 0, 0, 3
 754921244, 0.15, 0.13, -7.55, -7.57, 8.51, 8.52, 0, 0, 3
 755021204, 0.15, 0.13, -6.97, -6.98, 8.51, 8.53, 0, 0, 3
 755121164, 0.16, 0.13, -6.38, -6.39, 8.51, 8.53, 0, 0, 3
 755221124, 0.16, 0.13, -5.79, -5.79, 8.51, 8.54, 0, 0, 3
 755321084, 0.16, 0.14, -5.17, -5.19, 8.51, 8.54, 0, 0, 3
 755421044, 0.17, 0.15, -4.48, -4.51, 8.52, 8.54, 0, 0, 3
 755521004, 0.24, 0.22, -3.58, -3.65, 8.55, 8.54, 0, 0, 3
 755620964, 0.4, 0.37, -2.45, -2.52, 8.62, 8.55, 0, 0, 3
 755720924, 0.61, 0.58, -1.11, -1.17, 8.75, 8.57, 0, 0, 3
 755820884, 0.84, 0.82, 0.27, 0.23, 8.94, 8.62, 0, 0, 3
 755920844, 1.1, 1.07, 1.73, 1.7, 9.22, 8.71, 0, 0, 3
 756020804, 1.38, 1.33, 3.23, 3.22, 9.58, 8.85, 0, 0, 3
 756120764, 1.7, 1.61, 4.79, 4.8, 10.07, 9.07, 0, 0, 3
 756221557, 2.06, 1.91, 6.39, 6.44, 10.7, 9.38, 0, 0, 3
 756321517, 2.49, 2.24, 8.04, 8.11, 11.53, 9.81, 0, 0, 3
 756421477, 3.02, 2.62, 9.7, 9.82, 12.62, 10.4, 0, 0, 3
 756521437, 3.71, 3.1, 11.39, 11.57, 14.1, 11.17, 0, 0, 3
 756621397, 4.6, 3.68, 12.97, 13.27, 16.15, 12.2, 0, 0, 3
 756721357, 5.79, 4.4, 14.29, 14.81, 19.07, 13.57, 0, 0, 3
 756821317, 7.46, 5.29, 15.17, 16.1, 23.44, 15.4, 0, 0, 3
 756921277, 9.75, 6.45, 15.49, 17.16, 29.61, 17.94, 0, 0, 3
 757021237, 12.13, 7.97, 15.31, 17.86, 35.91, 21.42, 0, 0, 3
 757121197, 14.44, 9.85, 14.63, 18.09, 42.13, 25.91, 0, 0, 3
 757221157, 16.6, 12.03, 13.49, 17.76, 48.22, 31.35, 0, 0.01, 3
 757321117, 18.6, 14.42, 12.04, 16.9, 54.2, 37.58, 0, 0.01, 3
 757421077, 20.36, 16.9, 10.25, 15.44, 60.05, 44.54, 0, 0.01, 3
 757521037, 21.79, 19.22, 8.21, 13.33, 65.76, 51.99, 0, 0.01, 3
 757620997, 22.87, 21.24, 5.94, 10.62, 71.36, 59.8, 0, 0.01, 3
 757720957, 23.65, 22.82, 3.53, 7.39, 76.88, 67.88, 0, 0.02, 3
 757820917, 24.11, 23.87, 1.02, 3.81, 82.33, 76.04, 0, 0.02, 3
 757920877, 24.35, 24.4, -1.52, 0.04, 87.76, 84.24, 0, 0.02, 3
 758020837, 24.25, 24.33, -4.09, -3.78, 93.19, 92.42, 0, 0.02, 3
 758120797, 23.78, 23.58, -6.59, -7.44, 98.67, 100.49, 0, 0.02, 3
 758221590, 22.88, 22.18, -8.98, -10.77, 104.23, 108.48, 0, 0.02, 3
 758321550, 21.63, 20.29, -11.21, -13.61, 109.89, 116.15, 0, 0.02, 3
 758421510, 20.13, 18.15, -13.33, -16, 115.63, 123.46, 0.01, 0.02, 3
 758521470, 18.42, 15.86, -15.35, -17.98, 121.46, 130.33, 0.01, 0.02, 3
 758621430, 16.45, 13.48, -17.21, -19.58, 127.41, 136.74, 0.01, 0.02, 3
 758721390, 14.32, 11.13, -18.95, -20.91, 133.45, 142.68, 0.01, 0.02, 3
 758821350, 12, 8.85, -20.52, -21.99, 139.61, 148.21, 0.01, 0.02, 3
 758921310, 9.52, 6.62, -21.88, -22.86, 145.88, 153.39, 0.01, 0.02, 3
 759021270, 6.88, 4.46, -23.01, -23.56, 152.27, 158.3, 0.01, 0.01, 3
 759121230, 4.14, 2.36, -23.88, -24.1, 158.72, 163.03, 0.01, 0.01, 3
 759221190, 2.08, 0.28, -24.42, -24.5, 163.44, 167.69, 0.01, 0.01, 3
 759321150, 1.03, -1.64, -24.8, -24.77, 165.87, 172.15, 0.01, 0.01, 3
 759421110, 0.61, -3.25, -25.14, -24.95, 167.09, 176.1, 0.01, 0.01, 3
 759521070, 0.53, -4.49, -25.39, -25.04, 167.67, 179.34, 0.01, 0.01, 3
 759621030, 0.62, -5.31, -25.58, -25.1, 167.95, 181.7, 0.01, 0.01, 3
 759720990, 0.78, -5.73, -25.76, -25.2, 168.06, 183.11, 0.01, 0.01, 3
 759820950, 0.95, -5.79, -25.92, -25.35, 168.09, 183.61, 0, 0.01, 3
 759920910, 1.11, -5.51, -26.09, -25.58, 168.09, 183.26, 0, 0.01, 3
 760020870, 1.26, -4.94, -26.3, -25.9, 168.08, 182.16, 0, 0, 3
 760120830, 1.38, -4.11, -26.52, -26.26, 168.06, 180.42, 0, 0, 3
 760220790, 1.46, -3.06, -26.75, -26.63, 168.04, 178.15, 0, 0, 3
 760321583, 1.49, -1.86, -26.98, -26.97, 168.03, 175.48, 0, 0, 3
 760421543, 1.46, -0.6, -27.18, -27.23, 168.04, 172.61, 0, 0, 3
 760521503, 1.35, 0.62, -27.42, -27.45, 168.06, 169.7, 0, 0, 3
 760621463, 1.16, 1.73, -27.64, -27.62, 168.11, 166.92, 0, 0, 3
 760721423, 0.89, 2.64, -27.77, -27.68, 168.17, 164.45, 0, 0, 3
 760821383, 0.58, 3.32, -27.9, -27.73, 168.25, 162.43, 0, 0, 3
 760921343, 0.25, 3.72, -27.98, -27.77, 168.33, 160.94, 0, 0, 3
 761021303, -0.05, 3.85, -28.01, -27.79, 168.41, 160.06, 0, 0, 3
 761121263, -0.34, 3.72, -28, -27.79, 168.48, 159.77, 0, 0, 3
 761221223, -0.59, 3.37, -27.95, -27.79, 168.54, 160.05, 0, 0, 3
 761321183, -0.8, 2.81, -27.89, -27.78, 168.59, 160.83, 0, 0, 3
 761421143, -0.95, 2.1, -27.82, -27.77, 168.63, 162.02, 0, 0, 3
 761521103, -1.06, 1.31, -27.77, -27.76, 168.66, 163.51, 0, 0, 3
 761621063, -1.1, 0.48, -27.66, -27.69, 168.66, 165.2, 0, 0, 3
 761721023, -1.07, -0.31, -27.51, -27.54, 168.66, 166.96, 0, 0, 3
 761820983, -0.98, -1.02, -27.33, -27.34, 168.63, 168.67, 0, 0, 3
 761920943, -0.83, -1.6, -27.08, -27.06, 168.59, 170.23, 0, 0, 3
 762020903, -0.62, -1.99, -26.84, -26.78, 168.54, 171.53, 0, 0, 3
 762120863, -0.39, -2.21, -26.69, -26.6, 168.49, 172.52, 0, 0, 3
 762220823, -0.14, -2.27, -26.68, -26.55, 168.43, 173.18, 0, 0, 3
 762320783, 0.08, -2.2, -26.75, -26.63, 168.37, 173.48, 0, 0, 3
 762421576, 0.29, -1.99, -26.83, -26.74, 168.32, 173.42, 0, 0, 3
 762521536, 0.46, -1.67, -26.9, -26.84, 168.28, 173.05, 0, 0, 3
 762621496, 0.6, -1.26, -27, -26.97, 168.25, 172.4, 0, 0, 3
 762721456, 0.69, -0.79, -27.07, -27.07, 168.23, 171.54, 0, 0, 3
 762821416, 0.74, -0.29, -27.12, -27.13, 168.21, 170.54, 0, 0, 3
 762921376, 0.73, 0.18, -27.2, -27.2, 168.21, 169.47, 0, 0, 3
 763021336, 0.69, 0.61, -27.26, -27.27, 168.23, 168.42, 0, 0, 3
 763121296, 0.6, 0.98, -27.31, -27.31, 168.25, 167.44, 0, 0, 3
 763221256, 0.48, 1.26, -27.35, -27.33, 168.28, 166.59, 0, 0, 3
 763321216, 0.34, 1.45, -27.38, -27.35, 168.31, 165.92, 0, 0, 3
 763421176, 0.2, 1.54, -27.41, -27.37, 168.34, 165.46, 0, 0, 3
 763521136, 0.07, 1.54, -27.43, -27.39, 168.38, 165.22, 0, 0, 3
 763621096, -0.05, 1.44, -27.49, -27.45, 168.41, 165.19, 0, 0, 3
 763721056, -0.15, 1.26, -27.5, -27.48, 168.43, 165.37, 0, 0, 3
 763821016, -0.24, 1.02, -27.51, -27.5, 168.45, 165.72, 0, 0, 3
 763920976, -0.29, 0.74, -27.52, -27.52, 168.47, 166.22, 0, 0, 3
 764020936, -0.32, 0.44, -27.5, -27.51, 168.47, 166.81, 0, 0, 3
 764120896, -0.32, 0.14, -27.52, -27.53, 168.47, 167.46, 0, 0, 3
 764220856, -0.29, -0.12, -27.55, -27.56, 168.46, 168.1, 0, 0, 3
 764320816, -0.24, -0.36, -27.57, -27.57, 168.45, 168.72, 0, 0, 3
 764420776, -0.16, -0.55, -27.59, -27.59, 168.43, 169.26, 0, 0, 3
 764521569, -0.07, -0.68, -27.58, -27.59, 168.41, 169.7, 0, 0, 3
 764621529, 0.02, -0.74, -27.58, -27.57, 168.39, 170.02, 0, 0, 3
 764721489, 0.12, -0.72, -27.61, -27.58, 168.36, 170.2, 0, 0, 3
 764821449, 0.22, -0.65, -27.61, -27.58, 168.34, 170.24, 0, 0, 3
 764921409, 0.3, -0.54, -27.62, -27.6, 168.32, 170.16, 0, 0, 3
 765021369, 0.37, -0.39, -27.66, -27.64, 168.3, 169.96, 0, 0, 3
 765121329, 0.41, -0.22, -27.69, -27.68, 168.29, 169.68, 0, 0, 3
 765221289, 0.44, -0.02, -27.72, -27.71, 168.28, 169.33, 0, 0, 3
 765321249, 0.44, 0.15, -27.74, -27.73, 168.28, 168.94, 0, 0, 3
 765421209, 0.43, 0.32, -27.75, -27.75, 168.29, 168.54, 0, 0, 3
 765521169, 0.39, 0.48, -27.77, -27.78, 168.29, 168.15, 0, 0, 3
 765621129, 0.35, 0.59, -27.79, -27.79, 168.31, 167.81, 0, 0, 3
 765721089, 0.3, 0.68, -27.84, -27.84, 168.32, 167.52, 0, 0, 3
 765821049, 0.24, 0.72, -27.84, -27.85, 168.33, 167.31, 0, 0, 3
 765921009, 0.19, 0.72, -27.83, -27.85, 168.35, 167.18, 0, 0, 3
 766020969, 0.14, 0.69, -27.83, -27.85, 168.36, 167.12, 0, 0, 3
 766120929, 0.09, 0.63, -27.79, -27.8, 168.37, 167.15, 0, 0, 3
 766220889, 0.06, 0.56, -27.8, -27.8, 168.38, 167.25, 0, 0, 3
 766320849, 0.04, 0.48, -27.86, -27.85, 168.38, 167.41, 0, 0, 3
 766420809, 0.02, 0.37, -27.93, -27.92, 168.39, 167.62, 0, 0, 3
 766520769, 0.01, 0.26, -27.99, -27.98, 168.39, 167.85, 0, 0, 3
 766621562, 0.01, 0.14, -28, -28, 168.39, 168.1, 0, 0, 3
 766721522, 0.04, 0.04, -28.04, -28.03, 168.38, 168.35, 0, 0, 3
 766821482, 0.07, -0.03, -28.08, -28.08, 168.37, 168.57, 0, 0, 3
 766921442, 0.11, -0.08, -28.09, -28.09, 168.37, 168.76, 0, 0, 3
 767021402, 0.15, -0.12, -28.11, -28.1, 168.35, 168.91, 0, 0, 3
 767121362, 0.2, -0.13, -28.15, -28.14, 168.34, 169.01, 0, 0, 3
 767221322, 0.25, -0.12, -28.18, -28.18, 168.33, 169.06, 0, 0, 3
 767321282, 0.29, -0.08, -28.2, -28.2, 168.32, 169.06, 0, 0, 3
 767421242, 0.33, -0.02, -28.21, -28.21, 168.31, 169.01, 0, 0, 3
 767521202, 0.35, 0.05, -28.21, -28.21, 168.3, 168.92, 0, 0, 3
 767621162, 0.36, 0.12, -28.21, -28.21, 168.3, 168.79, 0, 0, 3
 767721122, 0.37, 0.2, -28.23, -28.23, 168.3, 168.65, 0, 0, 3
 767821082, 0.37, 0.28, -28.25, -28.25, 168.3, 168.49, 0, 0, 3
 767921042, 0.35, 0.34, -28.23, -28.25, 168.3, 168.33, 0, 0, 3
 768021002, 0.33, 0.39, -28.2, -28.22, 168.31, 168.19, 0, 0, 3
 768120962, 0.31, 0.43, -28.18, -28.2, 168.31, 168.06, 0, 0, 3
 768220922, 0.28, 0.45, -28.13, -28.14, 168.32, 167.96, 0, 0, 3
 768320882, 0.26, 0.47, -28.12, -28.12, 168.33, 167.89, 0, 0, 3
 768420842, 0.24, 0.47, -28.12, -28.12, 168.33, 167.85, 0, 0, 3
 768520802, 0.21, 0.46, -28.1, -28.11, 168.34, 167.83, 0, 0, 3
 768620762, 0.19, 0.44, -28.09, -28.1, 168.35, 167.85, 0, 0, 3
 768721555, 0.17, 0.4, -28.03, -28.04, 168.35, 167.9, 0, 0, 3
 768821515, 0.16, 0.35, -28.03, -28.03, 168.35, 167.97, 0, 0, 3
